ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
9.0,2594069.0,厦门市翔安区民安街道山亭路34-101号,厦门市翔安区吴君莲口腔诊所,"118.220685,24.64395",7833
9.0,2693757.0,厦门市翔安区新店镇洪前社区大中南里29-1号,厦门市翔安区新店镇洪前社区大中南里29-1号,"118.24459,24.593608",7837
9.0,2644266.0,厦门市翔安区马巷街道五权路2440号,厦门市翔安区马巷街道五权路2440号,"118.254964,24.6566",7838
9.0,3404161.0,厦门市翔安区马巷街道后滨里 69-1号(厦门市五州医药有限公司翔安后滨店),厦门市翔安区马巷街道后滨里 69-1号(厦门市五州医药有限公司翔安后滨店),"118.248145,24.658285",7843
9.0,3221419.0,厦门市集美区兑山里29号101室,厦门市集美区兑山里29号101室,"118.09473,24.60944",7844
9.0,3237557.0,厦门市翔安区市头南里2-1-101号,厦门市翔安区市头南里2-1-101号,"118.25428,24.643139",7845
9.0,3315999.0,厦门市翔安区内厝镇美山村美山487号,厦门市翔安区内厝镇美山村美山487号,"118.268541,24.683186",7846
9.0,3372428.0,厦门市翔安区何厝双溪湖里59-101号,厦门市翔安区何厝双溪湖里59-101号,"118.212965,24.676871",7849
9.0,3152457.0,厦门市翔安区新兴路246号101,新兴路分店,"118.246103,24.605084",7850
9.0,3370886.0,厦门市翔安区同美后柄里41-101号,厦门市翔安区同美后柄里41-101号,"118.204561,24.671913",7851
9.0,3404075.0,厦门市翔安区巷西三里113-101号,厦门市翔安区巷西三里113-101号,"118.250138,24.670816",7852
9.0,3376397.0,厦门市翔安区后滨上庄里11-2-102号,厦门市翔安区后滨上庄里11-2-102号,"118.239481,24.65188",7853
9.0,2926538.0,厦门市翔安区马巷镇西坂村春波路688号、692号（2-5层）,厦门广济精神病医院,"118.246268,24.649455",7859
9.0,2927386.0,厦门市翔安区民安街道莲亭路831号101单元,厦门承葛健康管理有限公司翔安中医(综合)诊所,"118.230134,24.641171",7860
9.0,2966701.0,厦门市翔安区新店镇技师学院内,厦门技师学院医务室,"118.125754,24.501877",7862
9.0,3060413.0,厦门市翔安区金海街道浦园三里34栋108室,浦西社区卫生所,"118.228057,24.558293",7864
9.0,3060414.0,厦门市翔安区新店街道祥吴二里104-106号,祥美社区卫生所,"118.241659,24.625665",7865
9.0,3060415.0,厦门市翔安区新店街道东兴社区洪前二里5号126、127、128,东兴社区卫生所,"118.247088,24.59763",7866
9.0,3060417.0,厦门市翔安区新店街道洪琳湖二里88号,洪琳湖社区卫生所,"118.240295,24.602134",7868
9.0,3060418.0,厦门市翔安区新店街道东方新城祥福二里67号108、109号,新兴社区卫生所,"118.25091,24.615331",7869
9.0,3404095.0,厦门市翔安区凤翔街道窗东中里173号,厦门翔安振聪口腔诊所有限公司翔安口腔诊所,"118.223751,24.623314",7872
9.0,3379613.0,厦门市翔安区莲河村小学路2号,厦门同享恩医养服务有限公司医务室,"118.345827,24.585004",7874
11.0,405.0,杏西路14号,厦门杏林杏西门诊部,"118.037239,24.565094",7877
11.0,407.0,厦门市集美区杏西路19号之3二楼、一楼2#,厦门延生药业有限公司,"118.037089,24.564115",7878
11.0,11.0,集美区杏滨街道锦园路191号,集美区杏滨锦园村中心卫生所,"118.02772,24.59212",7879
11.0,12.0,杏林街道杏林北三路19号,集美区杏林内林村中心卫生所,"118.042318,24.578505",7880
11.0,23.0,坑内卫生所,坑内卫生所,"118.077675,24.652767",7881
11.0,24.0,浦林卫生所,浦林卫生所,"117.996582,24.569292",7882
11.0,25.0,三社卫生所,三社卫生所,"118.011135,24.605499",7883
11.0,26.0,深青卫生所,深青卫生所,"117.966644,24.583649",7884
11.0,34.0,集美区杏林街道杏林东路54号,杏林街道社区卫生服务中心,"118.05559,24.561769",7885
11.0,96.0,*集美区灌口镇上塘村路口,厦门集美陈潼中医内科诊所,"117.981873,24.614004",7886
11.0,99.0,集美区灌口镇安仁大道926号,厦门集美景平西医内科诊所（股份厦门）,"117.99953,24.60428",7887
11.0,100.0,集美区杏北路25号,厦门集美李军西医内科诊所,"118.044623,24.574127",7888
11.0,102.0,集美区灌口镇三社村,厦门集美龙英西医内科诊所,"118.014143,24.604845",7889
11.0,106.0,杏东路4号 ,厦门集美兴医门诊部,"118.042085,24.564369",7890
11.0,107.0,集美区杏林街道纺织西路9号之五101单元,厦门集美杏林纺织门诊部,"118.045118,24.565717",7891
11.0,108.0,杏南中铁海湾豪园17号,厦门集美杏南门诊部,"118.039799,24.557672",7892
11.0,109.0,杏滨街道马銮路6号,厦门集美杏西医院,"118.028432,24.563545",7893
11.0,110.0,杏林街道苑亭路15号,厦门集美秀琴西医内科诊所,"118.056732,24.571355",7894
11.0,111.0,集美区杏滨街道岑尾村岑马路147号,厦门集美亚需西医妇科诊所,"118.031906,24.556977",7895
11.0,117.0,集美区杏林文达路15号之三十七,厦门玖九大药房有限公司宁宝分店,"118.055628,24.564982",7897
11.0,129.0,*集美区灌口南路600号107单元,厦门千年红药店连锁有限公司,"117.985011,24.597519",7898
11.0,136.0,厦门市湖里区龙头山仓储区1号库三楼西侧,厦门市德安药房有限公司（股份厦门）,"118.13143,24.51785",7899
11.0,141.0,厦门市杏林区洪埭路11号,厦门大学附属第一医院杏林院区,"118.048092,24.56139",7900
11.0,270.0,厦门市集美区杏西路1号C室1-109,厦门市惠康堂药店有限公司,"118.041146,24.5646",7901
11.0,271.0,杏东路19号第一层03单元之二,厦门市惠康堂药店有限公司杏东分店,"118.04648,24.564008",7902
11.0,273.0,集美区杏林街道杏北路15、19号,厦门市集美东南医院,"118.043508,24.572125",7903
11.0,274.0,厦门市集美区杏滨街道西滨北路15号,厦门市集美蓝丰堂药局,"118.019704,24.564081",7904
11.0,275.0,厦门市集美区中宛路373号汇宏大厦B号1单元,厦门市集美区保安堂大药房,"118.045903,24.571506",7905
11.0,278.0,集美区前场区瑶山中路83号,厦门市集美区福寿堂药房,"118.017307,24.57696",7906
11.0,280.0,集美区杏林东路52号,厦门市集美区妇幼保健院,"118.055429,24.561832",7907
11.0,281.0,厦门市集美区灌口镇安仁大道1001#第6-8间店面,厦门市集美区广厦大药房,"118.002052,24.603578",7908
11.0,282.0,集美区杏滨街道杏美路160号,厦门市集美区海金沙药房,"118.023873,24.576129",7909
11.0,287.0,集美区杏林曾营洪埭路32号,厦门市集美区华莲福药店,"118.047886,24.562551",7910
11.0,288.0,厦门市集美区灌口镇上头亭里138号,厦门市集美区惠和堂药店,"117.987321,24.586203",7911
11.0,291.0,集美区锦园村后英路104号,厦门市集美区集源堂药局,"118.027253,24.58924",7912
11.0,481.0,灌口镇黄庄社区黄庄里267号旁,灌口镇黄庄社区居委会中心卫生所,"117.990608,24.599037",7913
11.0,483.0,灌口镇上塘村大路乾,灌口镇上塘村中心卫生所,"117.987349,24.609123",7915
11.0,521.0,集美区灌口镇井城村村部一楼,集美区灌口镇井城村中心卫生所,"117.984699,24.575244",7916
11.0,638.0,灌口镇景山路270号,卫生院总院药房,"117.997091,24.603403",7917
11.0,647.0,厦门市集美区灌口镇黄庄村四组,厦门市集美区聚鑫堂,"117.988821,24.599585",7918
11.0,649.0,厦门市集美区高浦北路63号,厦门市集美区康达鑫药店,"118.053475,24.560363",7919
11.0,650.0,*灌口镇凤泉路196号,厦门市集美区康禾药行,"117.98939,24.607922",7920
11.0,652.0,厦门市集美区灌口街144号,厦门市集美区康寿药店,"117.99444,24.605289",7921
11.0,653.0,厦门市集美区灌口镇三社村洪茂社,厦门市集美区康营药店,"118.01348,24.607243",7922
11.0,657.0,集美区前场社区市尾23号,厦门市集美区荣福堂药店,"118.019657,24.576826",7923
11.0,661.0,集美区杏滨街道前场村官林头社41号,厦门市集美区世康堂药店,"118.013119,24.588002",7924
11.0,662.0,杏林高浦北路35号,厦门市集美区寿莲福药店,"118.051708,24.560989",7925
11.0,668.0,锦园西里90-91号,康城社区卫生所,"118.022842,24.594721",7927
11.0,669.0,集美区杏林日新路27号,杏滨街道社区卫生服务中心总院,"118.030986,24.564221",7928
11.0,670.0,厦门市集美区杏滨街道后尾路118号,厦门市集美区杏西保安堂大药房,"118.036,24.55476",7929
11.0,672.0,厦门市集美区杏滨街道西滨中路35号,厦门市集美区养元堂药店,"118.017909,24.562361",7931
11.0,675.0,集美区锦园村锦园路8号,厦门市集美区源泉堂药店,"118.026967,24.589148",7933
11.0,1342.0,灌口大道1838号,厦门集美丽红西医妇科诊所,"117.996258,24.614434",7934
11.0,1068.0,杏美路167号,杏美路167号,"118.022873,24.576",7935
11.0,1081.0,集美灌口,中国人民解放军63758部队卫生队,"117.998818,24.603737",7936
11.0,1098.0,厦门市集美区灌口镇铁山社里3组,厦门市集美区永鑫堂药店,"118.097478,24.602964",7937
11.0,999.0,厦门市海沧区东孚大道3001号,总院,"117.942687,24.564042",7938
11.0,1002.0,厦门市海沧区东孚街道孚莲二里佳福花园1号楼103、119、120、121室,芸美村卫生所,"117.960494,24.533318",7940
11.0,1004.0,集美区杏西路15号之4,厦门市杏林区怡安药局,"118.038019,24.56468",7941
11.0,1461.0,集美区杏南路46号,信华科技（厦门）有限公司医务室,"118.037892,24.557299",7942
11.0,1895.0,"福建厦门集美区灌口镇双观庵
",厦门市集美区灌口医院	药房 ,"117.99864,24.619873",7944
11.0,2016.0,"福建集美区杏滨街道杏美路167号
","集美区杏滨前场中心卫生所
","118.022493,24.576",7946
11.0,1891.0,福建厦门集美区杏林洪隶路11号 ,厦门市第一医院杏林分院	仓库 ,"118.040836,24.569057",7947
11.0,2749.0,杏滨街道九天湖路16号妇幼保健院,厦门市集美区妇幼保健院,"118.032592,24.589334",7965
11.0,2496.0,厦门集美区杏林街道杏林东路4-101，二层,厦门集美兴医门诊部,"118.041959,24.564377",7999
11.0,2501.0,集美区杏滨街道杏西路30号,厦门集美亚需西医妇科诊所,"118.032973,24.565214",8004
11.0,2506.0,集美区杏滨街道锦园村七组,厦门玖九大药房有限公司,"118.02803,24.59337",8005
11.0,3467.0,集美区杏东路4号三楼301-304室,厦门延生药业有限公司,"118.042276,24.56426",8012
11.0,5203.0,厦门市集美区灌南路600号7-8五楼504,文华记宠物医院,"117.984429,24.596917",8020
11.0,3841.0,厦门市集美区纺织西路5号,厦门市集美区厦纺幼儿园,"118.044082,24.565965",8022
11.0,4663.0,集美区灌口镇灌口大道2199号,药房,"117.998593,24.619698",8025
11.0,3801.0,集美区锦和理15号2楼北侧,锦鹤社区卫生服务站,"118.032125,24.578065",8026
11.0,4884.0,厦门市集美区灌口镇上塘村大路墘社1号103、104,厦门市集美区福仁药店,"117.9901,24.605735",8028
11.0,3991.0,货送杏林第二化工厂,货送杏林第二化工厂,"118.09034,24.633126",8031
11.0,5945.0,厦门市集美区杏滨街道锦园路4号,厦门市集美区祥缘堂药店,"118.02685,24.588791",8035
11.0,5947.0,厦门市集美区杏林北路15号之二,厦门市集美区祥荣堂药店,"118.043648,24.572364",8037
11.0,7416.0,后柯村委会,后柯卫生所,"117.981201,24.53652",8039
11.0,7420.0,过坂村委会,过坂卫生所,"117.93914,24.56185",8041
11.0,7499.0,贞岱村村委会,贞岱卫生所,"117.978958,24.564798",8044
11.0,7560.0,鼎美村村部,鼎美卫生所,"117.965988,24.512678",8046
11.0,8675.0,厦门市集美区康成一里28号,厦门市集美区祥缘康诚药店,"118.02407,24.59178",8049
11.0,9434.0,海沧区东埔村,东埔卫生所,"117.928494,24.535745",8051
11.0,9880.0,海沧区东孚新城商业步行街天竺一里107号二楼之二,厦门海沧易惠英口腔科诊所,"117.936134,24.562971",8053
11.0,11552.0,集美区滨海花园光明里9号楼7号店面,滨海社区服务中心,"118.020685,24.557884",8057
11.0,11765.0,海沧区东孚镇洪诗路98号,厦门市海沧区东孚镇计划生育服务所,"117.936244,24.565511",8059
11.0,11376.0,锦园村锦园路281号,锦园社区卫生所,"118.023857,24.594589",8061
11.0,12894.0,集美区杏东路24号杏林邮电综合楼一层营业厅102之2,文屏分店,"118.029132,24.564855",8064
11.0,12879.0,海沧区东孚新城商业步行街115号之一乐海百货购物广场,东孚分店,"117.932716,24.559811",8065
11.0,12821.0,厦门市集美区文达路13-107号,杏东分店,"118.056804,24.563585",8066
11.0,13556.0,*厦门市海沧区东孚镇过坂社50号,厦门市海沧区玉和堂药店,"117.939137,24.561849",8068
11.0,14034.0,厦门市集美区灌口镇李林村路口,厦门市集美区大益生药房,"117.994842,24.618075",8069
11.0,14316.0,厦门市集美区杏滨街道扶摇路19号、19号之一东侧,厦门市集美区心善济堂药店,"118.032474,24.558743",8070
11.0,12837.0,集美区杏林文达路13号6-8,杏东分店,"118.054369,24.565427",8071
11.0,13515.0,厦门市集美区杏滨街道勤学路82号,厦门市集美区杏銮药店,"118.033295,24.55429",8073
11.0,19438.0,厦门市集美区杏林街道宁海一里11号之一,厦门市德安药房有限公司金域华府分店,"118.062219,24.562461",8074
11.0,20236.0,集美区杏林北三路63号,厦门英才学校医务室,"118.043646,24.584119",8075
11.0,20317.0,厦门市集美区杏林街道纺织东路91号,宁宝幼儿园,"118.057289,24.568249",8076
11.0,22422.0,文康路319号之107,文康社区卫生服务站,"118.051857,24.566124",8077
11.0,22484.0,漳州市角美五恩宫,中国人民解放军73890部队,"117.91691,24.503872",8078
11.0,23222.0,集美区灌口镇上塘村大路墘(双岭路口),厦门集美际恩中医科诊所,"117.988398,24.613349",8079
11.0,25231.0,厦门市集美区金龙路902号403单元,正善堂(厦门)医药有限公司,"117.983785,24.597214",8080
11.0,19257.0,厦门市集美区杏滨街道甲园路82号之一,厦门市集美区鹭昕堂药房,"118.02546,24.590578",8081
11.0,25469.0,集美区杏滨街道锦园村13组锦园路40号,厦门集美正明西医内科诊所,"118.027627,24.589395",8082
11.0,25470.0,厦门市集美区灌口镇坊塘村爱欣老年公寓地下室至四层,厦门集美爱欣护理院,"117.967139,24.615655",8083
11.0,28034.0,集美区杏滨街道锦园南路康城一里1号,厦门集美康城综合门诊部,"118.024009,24.591569",8085
11.0,29413.0,厦门市集美区马銮路25号之十二107室,厦门健晟大药房有限公司（股份厦门）,"118.0309,24.55974",8086
11.0,30510.0,厦门市集美区月台路9号G单元之二,月台分店,"118.043791,24.562941",8088
11.0,30512.0,福建厦门集美区杏林洪埭路11号 ,厦门大学附属第一医院杏林院区,"118.047711,24.56082",8089
11.0,30513.0,厦门市集美区灌口镇灌口街,厦门集美世民中医内科诊所,"117.994595,24.605435",8090
11.0,30555.0,厦门市集美区杏林北路25,厦门集美李军西医内科诊所,"118.040935,24.582479",8091
11.0,30335.0,苑东路261号,杏林村卫生所,"118.059761,24.574952",8098
11.0,30338.0,集美区杏林月台路13号,燕来福(厦门市集美区杏林街道社区卫生服务中心),"118.044251,24.562158",8101
11.0,27870.0,厦门市集美区白泉街三号之27号,白泉分店,"118.041815,24.563914",8104
11.0,22642.0,集美区杏林街道宁海一里17号,厦门集美邱润西医儿科诊所,"118.063877,24.562688",8110
11.0,22912.0,厦门市集美区灌口镇黄庄路190号之12,厦门市济福堂药业有限公司,"117.984409,24.600475",8111
11.0,25090.0,集美区杏滨街道日新路27号,厦门市集美区杏滨街道社区卫生服务中心,"118.030995,24.56427",8114
11.0,27771.0,集美区灌口镇黄庄三里110及126号,厦门集美景杰西医内科诊所,"117.98762,24.59852",8135
11.0,29430.0,厦门市集美区洪逮路11号,厦门盛德药业有限公司（股份厦门）,"118.04775,24.561364",8136
11.0,31857.0,东孚镇山边大庵4号（总院）,燕来福,"117.927847,24.553911",8137
11.0,32610.0,厦门市集美区月美路403号SXCS单元,厦门珑仁堂大药房有限公司（股份厦门）,"118.045417,24.557993",8140
11.0,21884.0,厦门市集美区杏林街道宛亭路6号,厦门集美安宝西医内科诊所,"118.057084,24.571785",8143
11.0,29790.0,厦门市海沧区东孚镇过坂北里190号,厦门市人人康医药有限公司（股份厦门）,"117.943625,24.566692",8145
11.0,21822.0,厦门市集美区杏林街道高浦北路27号,厦门集美昭川西医内科诊所,"118.0514,24.561118",8148
11.0,54242.0,厦门市集美区灌口镇黄庄社区黄庄里257号,药房,"117.990425,24.598627",8173
11.0,54357.0,厦门市集美区灌口镇李林村中仑社98号,燕来福,"117.991133,24.612552",8175
11.0,54483.0,厦门市集美区杏北路4号之9-10,燕来福,"118.041641,24.581409",8176
11.0,54485.0,厦门市集美区杏林鳌美路36号,燕来福,"118.047682,24.556571",8177
11.0,51889.0,厦门市集美区灌口镇安仁大道,燕来福,"117.992926,24.608701",8179
11.0,44853.0,"厦门市集美区灌口镇黄庄社区黄庄二里13号之一,14号之一",厦门市盛源阁大药房有限公司（股份厦门）,"117.98746,24.598891",8182
11.0,37136.0,集美区灌口镇铁山路332号101、102,厦门集美德山西医内科诊所(股份厦门）,"117.997587,24.592944",8185
11.0,54098.0,集美区杏滨街道西滨路16号,燕来福,"118.02057,24.575277",8187
11.0,39234.0,集美区杏滨街道杏西路14号,厦门集美杏西门诊部,"118.037238,24.565094",8191
11.0,61833.0,厦门市集美区宁海五里7号108单元,宁海五里分店,"118.062231,24.560641",8193
11.0,38596.0,东孚镇天竺花园天竺社区居委会一楼,天竺社区卫生服务站,"117.940865,24.567293",8196
11.0,34913.0,集美区杏林街道宁海二里9号楼一楼101-102、二楼201-205室,厦门集美惠民综合门诊部(股份厦门）,"118.066345,24.56078",8198
11.0,37552.0,集美区杏滨街道前场社区前场村瑶山北6号,厦门集美善兰西医内科诊所（股份厦门）,"118.01769,24.577044",8205
11.0,61873.0,厦门市集美区杏前路153号,厦门锦园中医院（股份厦门）,"118.028582,24.578388",8206
11.0,35610.0,厦门市集美区杏滨街道光华里14号、15号、16号,厦门集美杏南门诊部,"118.040304,24.557246",8207
11.0,62455.0,集美区杏林街道文康路295号102店面,厦门集美缘和堂中医门诊部,"118.053411,24.566057",8208
11.0,59949.0,文康路319号107,（燕来福）文康社区卫生服务站,"118.051792,24.565803",8214
11.0,58157.0,厦门市集美区灌口镇黄庄社四组348号之1,药店,"117.988743,24.597933",8215
11.0,59309.0,厦门市集美区杏北工业区中宛路3号五楼之二,仓库,"118.034914,24.57953",8226
11.0,55120.0,厦门市集美区灌南工业区,燕来福,"117.987866,24.582406",8234
11.0,89615.0,厦门市集美区杏东路13号之四102,厦门市延源圆药业有限公司,"118.045104,24.565227",8235
11.0,133227.0,厦门市集美区苑东路153-101号、153-102号、153-103号,厦门博济源药业有限公司（股份厦门）,"118.06255,24.57207",8236
11.0,196169.0,厦门市集美区杏林锦园东二里7号207单元,厦门市康鸿园药房有限公司（股份厦门）,"118.028981,24.582568",8243
11.0,98578.0,厦门市集美区杏滨街道西滨中路61号之一,厦门市怡康堂药业有限公司（股份厦门）,"118.017526,24.563091",8244
11.0,1031356.0,厦门市集美区杏林街道杏北三里24号,厦门集美明兴西医内科诊所（股份厦门）,"118.047564,24.581099",8245
11.0,283892.0,集美区灌口镇黄庄里140号,厦门集美世平西医内科诊所（股份厦门）,"117.988241,24.600432",8255
11.0,393497.0,厦门市集美区灌口三社村松山社3号之四,厦门市贤德堂药业有限公司(股份厦门）,"118.011631,24.605395",8268
11.0,396457.0,厦门市集美区北门路10号201室,厦门市集美区宁源综合门诊部有限公司,"118.055294,24.561358",8270
11.0,396458.0,集美区杏林街道宁海六里5号127店面、223-232单元,厦门集美宁源综合门诊部（股份厦门）,"118.062182,24.559737",8271
11.0,394183.0,厦门市集美区杏滨街道锦园南路,康城社区卫生服务站,"118.021139,24.594584",8275
11.0,395218.0,集美区杏林新源路8号之12,厦门尚福康药业有限公司,"118.028588,24.568917",8280
11.0,902888.0,厦门市集美区杏滨街道新源路8-1-105号,厦门集美晓予口腔科诊所（股份厦门）,"118.029814,24.567126",8283
11.0,534308.0,厦门市集美区文达路15号之38单元,厦门仁巧药业有限公司(股份厦门）,"118.056282,24.564935",8284
11.0,1340579.0,厦门市集美区灌口镇鱼福二里397-102号,厦门集美欧阳光口腔门诊部有限公司,"118.004641,24.615573",8285
11.0,798367.0,厦门市集美区灌口镇鱼福二里407号-102,厦门万厦堂药业有限公司（股份厦门）,"118.00643,24.615298",8288
11.0,684803.0,*厦门市集美区灌口镇上塘村大路墘975号,厦门市集美区灌口镇上塘村大路墘第二卫生所（股份厦门）,"117.989661,24.606811",8289
11.0,684804.0,集美区灌口中路2001号,厦门医学院医务室（股份厦门）,"118.00762,24.611796",8290
11.0,822413.0,集美区灌口镇双桥头大路墘街423号,厦门集美李晴口腔科诊所,"117.991755,24.605806",8291
11.0,545868.0,厦门市集美区高浦北门路10号第二层,厦门双辉瑞门诊部有限公司,"118.055321,24.561842",8318
11.0,642008.0,厦门市集美区陈井六里100号楼,陈井卫生所,"117.994644,24.563547",8336
11.0,646547.0,厦门市集美区灌口镇上塘村大路墘社213号101,厦门广颐康药业有限公司(股份厦门）,"117.98744,24.60891",8337
11.0,509232.0,厦门市集美区灌口镇龙湖嘉屿城鱼福一里117号126-127,厦门市集美区广厦大药业有限公司龙湖嘉屿分公司(股份厦门）,"118.002273,24.618523",8340
11.0,1096745.0,灌口镇凤泉路供销楼店面第四间,厦门集美甘茶口腔科诊所(股份厦门）,"117.989986,24.607726",8341
11.0,1087903.0,厦门市集美区杏林街道内林村洪厝135号,厦门集美耀亮西医内科诊所(股份厦门）,"118.050472,24.574174",8342
11.0,1069961.0,福建省厦门市集美区灌口中路1999号,医学院,"118.006442,24.607214",8343
11.0,1096770.0,*厦门市集美区灌口镇灌口大道975号101室,厦门云勤发药业有限公司(股份厦门）,"117.988559,24.608968",8344
11.0,1103169.0,集美区锦园村第十三组锦园路1号101店面,厦门集美文山西医内科诊所（股份厦门）,"118.026732,24.589001",8345
11.0,1211491.0,集美区宁海五里8号108单元,厦门集美傅彬口腔科诊所（股份厦门）,"118.062899,24.56052",8346
11.0,1103163.0,厦门市集美区杏林街道苑东路283号,厦门玖九大药房有限公司杏林分店（股份厦门）,"118.059802,24.574363",8347
11.0,1211660.0,集美区灌口镇铁山路328号,厦门集美德清口腔科诊所（股份厦门）,"117.997279,24.5928",8348
11.0,1114911.0,集美区杏林街道杏北路华杏公寓9号楼102、103,厦门集美陈小伟口腔门诊部,"118.042337,24.567037",8349
11.0,1096777.0,集美区杏林街道宁海一里9号之四,厦门集美伟民口腔科诊所(股份厦门）,"118.062729,24.561977",8350
11.0,1169561.0,厦门市集美区鱼福三里78号,厦门鹭燕大药房有限公司鱼福三里分店,"118.00219,24.612924",8353
11.0,1184462.0,集美区灌口镇黄庄二里11-12号,厦门集美善德口腔门诊部有限公司（股份厦门）,"117.987188,24.598712",8354
11.0,1087845.0,集美区杏林街道杏北三里96号,厦门集美元亨中医内科诊所(股份厦门）,"118.047383,24.580133",8355
11.0,1150016.0,厦门市集美区灌口镇黄庄里418号,厦门仁益堂医药有限公司(股份厦门),"117.99264,24.59947",8356
11.0,1102724.0,厦门市集美区锦园村十六组锦东路3号一楼,厦门市锦康药业有限公司（股份厦门）,"118.028607,24.59005",8357
11.0,1067892.0,厦门市集美区杏林街道杏林村苑亭路10-102号,厦门集美彭果西医内科诊所,"118.056828,24.571338",8359
11.0,1103191.0,厦门市集美区杏林街道高浦东路137号,厦门市善济药业有限公司（股份厦门）,"118.057256,24.561559",8360
11.0,1216936.0,集美区宁海六里3号106-107单元,厦门集美宏沅膛口腔门诊部(股份厦门）,"118.061484,24.560927",8361
11.0,1131035.0,集美区灌口镇凤泉东里116号,厦门集美佳煌口腔科诊所（股份厦门）,"117.99006,24.607493",8363
11.0,1310691.0,厦门市集美区灌口中路999号,厦门天梭凯德医院有限公司,"117.991297,24.597584",8365
11.0,1658360.0,集美区杏林街道銮浦路201号,杏林幼儿园卫生站,"118.0476,24.555696",8366
11.0,1316175.0,集美区杏滨街道岑马路215号,厦门集美莽爱口腔科诊所（股份厦门）,"118.034699,24.557369",8368
11.0,1650079.0,厦门市集美区杏北六里84号,福恩堂(厦门)药业有限公司,"118.05102,24.582802",8371
11.0,1515115.0,厦门市集美区杏滨街道岑马路25号106,厦门市金鹭堂药业有限公司（股份厦门）,"118.032923,24.558288",8372
11.0,1369127.0,厦门市集美区内茂里60号,厦门晶展工贸有限公司,"118.04237,24.57002",8373
11.0,1448962.0,厦门市集美区杏林街道杏北六里73-1号,齿言(厦门)口腔门诊部有限责任公司集美口腔门诊部,"118.050206,24.582836",8376
11.0,1591530.0,厦门市集美区浦林路150号第3层仓库,东华宇泰（福建）医药有限公司,"118.005483,24.58157",8377
11.0,1700001.0,厦门市集美区杏滨街道锦园东里86号,厦门集美加顺中医(综合)诊所,"118.030176,24.581389",8379
11.0,1418477.0,集美北大道519号,厦门三圈电池有限公司,"117.997693,24.587935",8381
11.0,1380589.0,厦门市集美区灌口镇龙湖嘉屿鱼福一里22号22号-23号店面,厦门市大益生药业有限公司龙湖嘉屿分公司（股份厦门）,"118.00113,24.618812",8382
11.0,1730830.0,厦门市海沧区东孚街道山边社区山边社133号,厦门海沧陈晗外科诊所,"117.924045,24.552881",8383
11.0,1235364.0,厦门市集美区文达路15号之9,厦门平安堂药业有限公司(股份厦门),"118.055496,24.564994",8384
11.0,2163443.0,厦门市集美区杏林街道文达二里179号,厦门集美陈敏口腔科诊所,"118.059529,24.564607",8388
11.0,2002351.0,厦门市集美区杏林禹州中央海岸宁海二里59-60号,厦门市百益堂医药有限公司第二分店,"118.066374,24.563089",8389
11.0,2205979.0,厦门市集美区杏林街道杏锦路12号一层,厦门康泰恩中医院有限公司,"118.064537,24.573213",8391
11.0,1915547.0,厦门市集美区杏林街道杏北八里7-201、202、203,厦门集美梁喆美容外科诊所,"118.054319,24.584298",8393
11.0,2179360.0,厦门市集美区杏滨街道岑马路227-101,厦门集美翠燕口腔科诊所,"118.033197,24.557833",8394
11.0,1788824.0,厦门市集美区杏滨街道锦英南里26号,厦门集美伟雄口腔科诊所,"118.024016,24.585448",8396
11.0,1796973.0,灌口李林社781号,李林卫生所,"117.991866,24.612514",8400
11.0,1777300.0,厦门市集美区灌口镇灌口大道199号98分队,中国人民解放军31608部队保障部,"117.969176,24.596539",8405
11.0,1981235.0,厦门市集美区灌口镇上塘村灌口大道939号之一,厦门祥隆堂药业有限公司,"117.987464,24.608311",8406
11.0,2225185.0,厦门市集美区杏林街道杏北三里70号,厦门集美永铨口腔科诊所,"118.047553,24.580935",8409
11.0,2209110.0,厦门市海沧区东孚街道洪塘村龙井社188号,厦门市海沧区洪塘学校卫生站,"117.95412,24.565771",8411
11.0,2228742.0,厦门市集美区灌口镇三社村松山社129号,厦门市集美区灌口镇三社村卫生所,"118.01207,24.60604",8414
11.0,2230824.0,厦门市集美区杏林街道文达二里188号,厦门集美谭月琴西医内科诊所,"118.058348,24.563042",8415
11.0,2227074.0,厦门市集美区杏林街道高浦北路27-102,廷诺医药(厦门)有限公司(股份厦门）,"118.051012,24.561499",8416
11.0,2229019.0,厦门市集美区杏林街道九天湖二里41号,厦门集美其林中医（综合）诊所,"118.049724,24.594515",8417
11.0,2230160.0,厦门市集美区杏林街道杏北六里82号101单元、201单元,厦门集美仁御口腔门诊部有限公司,"118.050411,24.583113",8418
11.0,2230167.0,厦门市集美区杏林街道苑东路528号101室、201室,厦门集美杏福缘综合门诊部有限公司,"118.060024,24.577006",8420
11.0,2228918.0,厦门市海沧区东孚街道凤山村村民服务中心一楼,海沧区东孚街道凤山村卫生所,"117.968281,24.578976",8421
11.0,2227907.0,厦门市集美区杏林街道杏林南路45-101,厦门集美宝霞中医(综合)诊所,"118.041053,24.559237",8422
11.0,2229015.0,厦门市集美区灌口镇顶许村顶许社283号,厦门市集美区灌口镇顶许村卫生所,"118.013842,24.630113",8423
11.0,2226698.0,厦门市集美区灌口镇铁山路312-101号,厦门市顾恩养老服务有限公司医务室,"117.997131,24.593706",8426
11.0,2228950.0,厦门市集美区灌口镇黄庄里29-103号,厦门市众福堂药店有限公司,"117.985862,24.600137",8427
