ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
11,39234,集美区杏滨街道杏西路14号,厦门集美杏西门诊部,"118.037238,24.565094"
11,56235,三社卫生所,（燕来福）三社卫生所,"118.011135,24.605499"
11,61833,厦门市集美区宁海五里7号108单元,宁海五里分店,"118.062231,24.560641"
11,39073,厦门市集美区杏北路4号之9-10,厦门市隆吉阁药业有限公司,"118.041641,24.581409"
11,34633,集美区杏东路4号三楼301-304室,厦门延生药业有限公司,"118.042276,24.56426"
11,38596,东孚镇天竺花园天竺社区居委会一楼,天竺社区卫生服务站,"117.940865,24.567293"
11,36893,厦门市湖里区龙头山仓储区1号库三楼西侧,厦门市德安药房有限公司,"118.13143,24.51785"
11,34913,集美区杏林街道宁海二里9号楼一楼101-102、二楼201-205室,厦门集美惠民综合门诊部(股份厦门）,"118.066345,24.56078"
11,48748,厦门市集美区杏北路4号之9-10,海峡两岸,"118.041641,24.581409"
11,388756,锦园村锦园路281号,锦园社区卫生所,"118.023857,24.594589"
11,56903,厦门市集美区洪埭路11号,药库,"118.048092,24.56139"
11,388757,集美区滨海花园光明里9号楼7号店面,滨海社区服务中心,"118.020685,24.557884"
11,38371,厦门市集美区杏北路4号之9-10,厦门市隆吉阁药业有限公司（股份厦门）,"118.041641,24.581409"
11,36360,杏东路4号 ,海峡两岸,"118.042085,24.564369"
11,37552,集美区杏滨街道前场社区前场村瑶山北6号,厦门集美善兰西医内科诊所（股份厦门）,"118.01769,24.577044"
11,61873,厦门市集美区杏前路153号,厦门锦园中医院（股份厦门）,"118.028582,24.578388"
11,35610,厦门市集美区杏滨街道光华里14号、15号、16号,厦门集美杏南门诊部,"118.040304,24.557246"
11,62455,集美区杏林街道文康路295号102店面,厦门集美缘和堂中医门诊部,"118.053411,24.566057"
11,55932,厦门市集美区灌南工业区安仁大道1599号,（燕来福）呈峰实业有限公司,"118.007546,24.598598"
11,59714,厦门市集美区月台路9号G单元之二,月台分店,"118.043791,24.562941"
11,36277,杏南中铁海湾豪园17号,海峡两岸,"118.039799,24.557672"
11,57969,厦门市集美区灌口镇灌口街,（燕来福）厦门市集美区世民中医诊所,"117.994595,24.605435"
11,59948,坑内卫生所,（海峡两岸）坑内卫生所,"118.077675,24.652767"
11,59949,文康路319号107,（燕来福）文康社区卫生服务站,"118.051792,24.565803"
11,58157,厦门市集美区灌口镇黄庄社四组348号之1,药店,"117.988743,24.597933"
11,39773,苑东路261号,杏林村卫生所,"118.059761,24.574952"
11,39774,文康路319号之107,文康社区卫生服务站,"118.051857,24.566124"
11,39775,集美区杏林月台路13号,燕来福,"118.044251,24.562158"
11,39776,集美区杏林街道杏林东路54号,厦门市集美区杏林街道社区卫生服务中心,"118.05559,24.561769"
11,39777,集美区杏林月台路13号,海峡两岸,"118.044251,24.562158"
11,58480,厦门市集美区杏北路4号之9-10,厦门市集美区杏北路4号之9-10,"118.041641,24.581409"
11,57066,厦门市集美区杏林北路25,燕来福,"118.040935,24.582479"
11,34750,杏东路4号 ,厦门集美兴医门诊部,"118.042085,24.564369"
11,34751,杏东路4号 ,厦门市集美区兴医门诊部,"118.042085,24.564369"
11,59306,厦门市集美区灌南工业区安仁大道1599号,（燕来福）百寿制药厂有限公司,"118.007546,24.598598"
11,59309,厦门市集美区杏北工业区中宛路3号五楼之二,仓库,"118.034914,24.57953"
11,47289,三社卫生所,（海峡两岸）三社卫生所,"118.011135,24.605499"
11,47290,苑东路261号,(燕来福)杏林社区卫生所,"118.059761,24.574952"
11,54615,集美区杏滨街道杏西路14号,海峡两岸,"118.037238,24.565094"
11,58664,坑内卫生所,（燕来福）坑内卫生所,"118.077675,24.652767"
11,54610,文康路319号107,（海峡两岸）文康社区卫生服务站,"118.051792,24.565803"
11,56162,厦门市集美区杏北路4号之9-10,公司仓库,"118.041641,24.581409"
11,39475,厦门市集美区灌南工业区安仁大道1599号,厦门鹭燕大药房有限公司(股份厦门）,"118.007546,24.598598"
11,55120,厦门市集美区灌南工业区,燕来福,"117.987866,24.582406"
11,89615,厦门市集美区杏东路13号之四102,厦门市延源圆药业有限公司,"118.045104,24.565227"
11,133227,厦门市集美区苑东路153-101号、153-102号、153-103号,厦门博济源药业有限公司（股份厦门）,"118.06255,24.57207"
11,139891,厦门市集美区宁海五里7号108单元,宁海五里分店,"118.062231,24.560641"
11,176147,厦门市集美区杏滨街道甲园路82号之一,厦门鹭昕堂药业有限公司（股份厦门）,"118.02546,24.590578"
11,189321,莲前西路144号101室,龙山桥卫生服务站,"118.131583,24.47556"
11,197740,厦门市集美区杏林街道宁海一里11号之一,厦门诚一堂药业有限公司（股份厦门）,"118.062219,24.562461"
11,98574,厦门市集美区杏东路13号之四102,厦门市延源圆药业有限公司（股份厦门）,"118.045104,24.565227"
11,177785,厦门市集美区灌口镇坊塘村爱欣老年公寓地下室至四层,厦门集美爱欣护理院,"117.967139,24.615655"
11,196169,厦门市集美区杏林锦园东二里7号207单元,厦门市康鸿园药房有限公司（股份厦门）,"118.028981,24.582568"
11,98578,厦门市集美区杏滨街道西滨中路61号之一,厦门市怡康堂药业有限公司（股份厦门）,"118.017526,24.563091"
11,1031356,厦门市集美区杏林街道杏北三里24号,厦门集美明兴西医内科诊所（股份厦门）,"118.047564,24.581099"
11,263615,厦门市集美区杏林北路25,燕来福（厦门集美李军西医内科诊所）,"118.040935,24.582479"
11,263616,杏东路4号 ,（燕来福）厦门集美兴医门诊部,"118.042085,24.564369"
11,263617,集美区杏林街道纺织西路9号之五101单元,(燕来福）厦门集美杏林纺织门诊部,"118.045118,24.565717"
11,263844,厦门市集美区杏东路13号之四102,燕来福（厦门市延源圆药业有限公司）,"118.045104,24.565227"
11,263846,集美区杏林街道文康路295号102店面,燕来福（厦门集美缘和堂中医门诊部）,"118.053411,24.566057"
11,263667,集美区杏东路4号三楼301-304室,（燕来福）厦门延生药业有限公司,"118.042276,24.56426"
11,263662,集美区杏滨街道杏西路14号,(燕来福）厦门集美杏西门诊部,"118.037238,24.565094"
11,263772,厦门市集美区杏北路4号之9-10,燕来福（厦门市隆吉阁药业有限公司),"118.041641,24.581409"
11,263606,杏南中铁海湾豪园17号,（燕来福）厦门集美杏南门诊部,"118.039799,24.557672"
11,283892,集美区灌口镇黄庄里140号,厦门集美世平西医内科诊所（股份厦门）,"117.988241,24.600432"
11,341853,厦门市集美区月台路9号G单元之二,月台分店,"118.043791,24.562941"
11,388736,锦园西里90-91号,康城社区卫生所,"118.022842,24.594721"
11,388737,集美区锦和理15号2楼北侧,锦鹤社区卫生服务站,"118.032125,24.578065"
11,323599,厦门市集美区灌南工业区安仁大道1599号,厦门鹭燕QX,"118.007546,24.598598"
11,389484,东瑶村东瑶路1号,东瑶村卫生所,"117.956807,24.5529"
11,389536,厦门市第一农场湖头村老人活动中心一楼西侧,第一农场卫生服务站,"117.942859,24.528548"
11,389487,后柯村委会,后柯卫生所,"117.981201,24.53652"
11,389489,过坂村委会,过板卫生所,"117.93914,24.56185"
11,389491,贞岱村村委会,贞岱卫生所,"117.978958,24.564798"
11,389492,鼎美村村部,鼎美卫生所,"117.965988,24.512678"
11,389493,海沧区东埔村,东埔卫生所,"117.928494,24.535745"
11,389495,东孚镇天竺花园天竺社区居委会一楼,天竺社区卫生服务站,"117.940865,24.567293"
11,393497,厦门市集美区灌口三社村松山社3号之四,厦门市贤德堂药业有限公司(股份厦门）,"118.011631,24.605395"
11,396236,集美区杏滨街道日新路27号,骨伤科,"118.030995,24.56427"
11,396457,厦门市集美区北门路10号201室,厦门市集美区宁源综合门诊部有限公司,"118.055294,24.561358"
11,396458,集美区杏林街道宁海六里5号127店面、223-232单元,厦门集美宁源综合门诊部（股份厦门）,"118.062182,24.559737"
11,396362,厦门市集美区灌南工业区安仁大道1599号,厦门鹭燕医疗器械有限公司,"118.007546,24.598598"
11,391597,集美区杏滨街道日新路27号,药房,"118.030995,24.56427"
11,387115,厦门市集美区杏林街道宁海一里11号之一,厦门诚一堂药业有限公司,"118.062219,24.562461"
11,394183,厦门市集美区杏滨街道锦园南路,康城社区卫生服务站,"118.021139,24.594584"
11,391738,福建厦门集美区杏林洪隶路11号 ,厦门市第一医院杏林分院	麻醉科,"118.040836,24.569057"
11,397287,福建厦门集美区灌口镇双观庵 ,妇科,"117.99864,24.619873"
11,395799,集美区杏林洪埭11号,厦门大学附属第一医院（杏林分院）,"118.040836,24.569057"
11,395156,厦门市集美区杏前路153号,厦门锦园中医院,"118.028582,24.578388"
11,395218,集美区杏林新源路8号之12,厦门尚福康药业有限公司,"118.028588,24.568917"
11,396928,厦门市集美区灌口南路600号107单元,厦门千年红药店连锁有限公司,"117.985011,24.597519"
11,688376,集美区杏滨街道锦园南路康城一里1号,厦门集美康城综合门诊部,"118.024009,24.591569"
11,902888,厦门市集美区杏滨街道新源路8-1-105号,厦门集美晓予口腔科诊所（股份厦门）,"118.029814,24.567126"
11,534308,厦门市集美区文达路15号之38单元,厦门仁巧药业有限公司(股份厦门）,"118.056282,24.564935"
11,1340579,厦门市集美区灌口镇鱼福二里397-102号,厦门集美欧阳光口腔门诊部有限公司,"118.004641,24.615573"
11,980484,厦门市集美区杏滨街道杏美路160-102号,厦门集美雪玉西医内科诊所（股份厦门）,"118.023873,24.576129"
11,988091,集美区杏滨街道日新路27号,3楼 仓库,"118.030995,24.56427"
11,798367,厦门市集美区灌口镇鱼福二里407号-102,厦门万厦堂药业有限公司（股份厦门）,"118.00643,24.615298"
11,684803,*厦门市集美区灌口镇上塘村大路墘975号,厦门市集美区灌口镇上塘村大路墘第二卫生所（股份厦门）,"117.989661,24.606811"
11,684804,集美区灌口中路2001号,厦门医学院医务室（股份厦门）,"118.00762,24.611796"
11,822413,集美区灌口镇双桥头大路墘街423号,厦门集美李晴口腔科诊所,"117.991755,24.605806"
11,449575,厦门市集美区杏前路153号417室,厦门兴锦园老年公寓医务室(股份厦门）,"118.028582,24.578388"
11,883300,厦门市集美区金龙路902号403单元,正善堂(厦门)医药有限公司,"117.983785,24.597214"
11,700705,集美区杏林街道宁海二里9号楼一楼101-102、二楼201-205室,药库,"118.066345,24.56078"
11,700796,厦门市集美区灌南工业区安仁大道1599号,仓库,"118.007546,24.598598"
11,700797,厦门市集美区灌南工业区安仁大道1599号 ,厦门燕来福制药有限公司（股份厦门）,"118.007546,24.598598"
11,700798,厦门市集美区安仁大道1599号 ,仓库3,"118.007546,24.598598"
11,700849,杏东路4号 ,（燕来福）厦门集美兴医门诊部,"118.042085,24.564369"
11,700850,杏东路4号 ,（海峡两岸）厦门集美兴医门诊部,"118.042085,24.564369"
11,700851,集美区杏林街道纺织西路9号之五101单元,（海峡两岸）厦门集美杏林纺织门诊部,"118.045118,24.565717"
11,700852,集美区杏林街道纺织西路9号之五101单元,(燕来福）厦门集美杏林纺织门诊部,"118.045118,24.565717"
11,700086,文康路319号107,文康社区卫生服务站,"118.051792,24.565803"
11,700087,苑东路261号,杏林社区卫生所,"118.059761,24.574952"
11,700914,福建厦门集美区杏林洪埭路11号 ,(海峡两岸)厦门市第一医院杏林分院,"118.047711,24.56082"
11,700915,福建厦门集美区杏林洪埭路11号 ,(燕来福)厦门市第一医院杏林分院,"118.047711,24.56082"
11,700956,三社卫生所,（海峡两岸）三社卫生所,"118.011135,24.605499"
11,700965,坑内卫生所,（海峡两岸）坑内卫生所,"118.077675,24.652767"
11,700967,灌口镇景山路270号,燕来福(厦门市集美区灌口镇中心卫生院),"117.997091,24.603403"
11,700971,三社卫生所,（燕来福）三社卫生所,"118.011135,24.605499"
11,700972,坑内卫生所,（燕来福）坑内卫生所,"118.077675,24.652767"
11,700973,灌口镇景山路270号,海峡两岸(厦门市集美区灌口镇中心卫生院),"117.997091,24.603403"
11,700983,集美区杏林日新路27号,燕来福(厦门市集美区杏滨街道社区卫生服务中心),"118.030986,24.564221"
11,700984,集美区杏林日新路27号,海峡两岸(厦门市集美区杏滨街道社区卫生服务中心),"118.030986,24.564221"
11,700985,苑东路261号,(燕来福)杏林社区卫生所,"118.059761,24.574952"
11,700988,文康路319号107,（燕来福）文康社区卫生服务站,"118.051792,24.565803"
11,700989,文康路319号107,（海峡两岸）文康社区卫生服务站,"118.051792,24.565803"
11,700990,苑东路261号,（海峡两岸）杏林社区卫生所,"118.059761,24.574952"
11,545868,厦门市集美区高浦北门路10号第二层,厦门双辉瑞门诊部有限公司,"118.055321,24.561842"
11,701062,厦门市第一农场湖头村老人活动中心楼西侧,第一农场卫生服务站,"117.942859,24.528548"
11,701063,海沧区东孚镇山边村大庵4号,两岸公司（厦门市海沧区东孚卫生院）,"117.927892,24.553958"
11,701064,东孚镇天竺花园天竺社区居委会一楼,天竺社区卫生服务站,"117.940865,24.567293"
11,701065,东孚镇山边大庵4号（总院）,(燕来福)厦门市海沧区东孚卫生院,"117.927847,24.553911"
11,701067,莲前西路144号101室,龙山桥卫生服务站,"118.131583,24.47556"
11,701106,集美区杏滨街道杏西路14号,(燕来福）厦门集美杏西门诊部,"118.037238,24.565094"
11,701107,集美区杏滨街道杏西路14号,(海峡两岸)厦门集美杏西门诊部,"118.037238,24.565094"
11,701153,厦门市集美区灌南工业区安仁大道1599号（4号仓库）,公司仓库,"118.007546,24.598598"
11,701154,51676厦门市湖里区华泰路3号,药店部,"118.103387,24.503935"
11,701155,51676厦门市湖里区华泰路3号,总部,"118.103387,24.503935"
11,701156,51676厦门市集美区灌南工业区安仁大道1599号,股份物流中心（成都广福建）,"118.007546,24.598598"
11,701159,厦门市集美区灌南工业区安仁大道1599号（4号仓库）,仓库gw,"118.007546,24.598598"
11,701164,51676厦门市集美区灌南工业区安仁大道1599号（4号仓库） ,集团公司仓库,"118.007546,24.598598"
11,701165,厦门市湖里区华泰路3号A栋五层A单元,鹭燕(福建)药业股份有限公司2,"118.103809,24.503695"
11,701167,厦门市集美区灌南工业区安仁大道1599号,鹭燕医药股份有限公司 PTLY,"118.007546,24.598598"
11,701172,厦门市集美区灌南工业区安仁大道1599号,SM仓库,"118.007546,24.598598"
11,493483,厦门市集美区灌南工业区安仁大道1599号（4号仓库）,（鹭燕海峡）鹭燕医药股份有限公司,"118.007546,24.598598"
11,642008,厦门市集美区陈井六里100号楼,陈井卫生所,"117.994644,24.563547"
11,646547,厦门市集美区灌口镇上塘村大路墘社213号101,厦门广颐康药业有限公司(股份厦门）,"117.98744,24.60891"
11,553451,集美区杏滨街道日新路27号,2楼 妇科,"118.030995,24.56427"
11,532772,厦门市集美区高浦北门路10号第二层,厦门双辉瑞门诊部有限公司(股份厦门）,"118.055321,24.561842"
11,509232,厦门市集美区灌口镇龙湖嘉屿城鱼福一里117号126-127,厦门市集美区广厦大药业有限公司龙湖嘉屿分公司(股份厦门）,"118.002273,24.618523"
11,1096745,灌口镇凤泉路供销楼店面第四间,厦门集美甘茶口腔科诊所(股份厦门）,"117.989986,24.607726"
11,1087903,厦门市集美区杏林街道内林村洪厝135号,厦门集美耀亮西医内科诊所(股份厦门）,"118.050472,24.574174"
11,1069961,福建省厦门市集美区灌口中路1999号,医学院,"118.006442,24.607214"
11,1096770,*厦门市集美区灌口镇灌口大道975号101室,厦门云勤发药业有限公司(股份厦门）,"117.988559,24.608968"
11,1103169,集美区锦园村第十三组锦园路1号101店面,厦门集美文山西医内科诊所（股份厦门）,"118.026732,24.589001"
11,1211491,集美区宁海五里8号108单元,厦门集美傅彬口腔科诊所（股份厦门）,"118.062899,24.56052"
11,1103163,厦门市集美区杏林街道苑东路283号,厦门玖九大药房有限公司杏林分店（股份厦门）,"118.059802,24.574363"
11,1211660,集美区灌口镇铁山路328号,厦门集美德清口腔科诊所（股份厦门）,"117.997279,24.5928"
11,1114911,集美区杏林街道杏北路华杏公寓9号楼102、103,厦门集美陈小伟口腔门诊部,"118.042337,24.567037"
11,1096777,集美区杏林街道宁海一里9号之四,厦门集美伟民口腔科诊所(股份厦门）,"118.062729,24.561977"
11,1103189,厦门市集美区杏滨街道西滨路16号,厦门集美育仁中医内科诊所（股份厦门）,"118.02057,24.575277"
11,1205845,厦门市集美区灌口镇安仁大道1001号（第13号店面）,厦门文祥兴药业有限公司,"118.002052,24.603578"
11,1169561,厦门市集美区鱼福三里78号,厦门鹭燕大药房有限公司鱼福三里分店,"118.00219,24.612924"
11,1184462,集美区灌口镇黄庄二里11-12号,厦门集美善德口腔门诊部有限公司（股份厦门）,"117.987188,24.598712"
11,1087845,集美区杏林街道杏北三里96号,厦门集美元亨中医内科诊所(股份厦门）,"118.047383,24.580133"
11,1150016,厦门市集美区灌口镇黄庄里418号,厦门仁益堂医药有限公司(股份厦门),"117.99264,24.59947"
11,1102724,厦门市集美区锦园村十六组锦东路3号一楼,厦门市锦康药业有限公司（股份厦门）,"118.028607,24.59005"
11,1103180,厦门市集美区灌口镇黄庄社四组348号之1,厦门市集美区好百姓药店（股份厦门）,"117.988743,24.597933"
11,1067892,厦门市集美区杏林街道杏林村苑亭路10-102号,厦门集美彭果西医内科诊所,"118.056828,24.571338"
11,1103191,厦门市集美区杏林街道高浦东路137号,厦门市善济药业有限公司（股份厦门）,"118.057256,24.561559"
11,1216936,集美区宁海六里3号106-107单元,厦门集美宏沅膛口腔门诊部(股份厦门）,"118.061484,24.560927"
11,1095530,厦门市集美区杏林新源路8号之12,厦门尚福康药业有限公司(股份厦门）,"118.028588,24.568917"
11,1131035,集美区灌口镇凤泉东里116号,厦门集美佳煌口腔科诊所（股份厦门）,"117.99006,24.607493"
11,1456615,福建厦门集美区杏林洪隶路11号 住院部6楼,神经外科病房,"118.040836,24.569057"
11,1310691,厦门市集美区灌口中路999号,厦门天梭凯德医院有限公司,"117.991297,24.597584"
11,1658360,集美区杏林街道銮浦路201号,杏林幼儿园卫生站,"118.0476,24.555696"
11,1352561,厦门市集美区锦园东二里7号128单元,厦门市集美丽齿口腔门诊部（股份厦门）,"118.028981,24.582568"
11,1316175,集美区杏滨街道岑马路215号,厦门集美莽爱口腔科诊所（股份厦门）,"118.034699,24.557369"
11,1284400,厦门市杏林区洪埭路11号,厦门大学附属第一医院杏林院区病区药房,"118.048092,24.56139"
11,1284401,厦门市杏林区洪埭路11号,厦门大学附属第一医院杏林院区门诊药房,"118.048092,24.56139"
11,1650079,厦门市集美区杏北六里84号,福恩堂(厦门)药业有限公司,"118.05102,24.582802"
11,1515115,厦门市集美区杏滨街道岑马路25号106,厦门市金鹭堂药业有限公司（股份厦门）,"118.032923,24.558288"
11,1369127,厦门市集美区内茂里60号,厦门晶展工贸有限公司,"118.04237,24.57002"
11,1316457,厦门市集美区灌口镇灌口中路999号一层、二层、五层,厦门集美凯德综合医院(股份厦门）,"117.991297,24.597584"
11,1382870,厦门市集美区杏滨街道岑马路25号106,厦门市金鹭堂药业有限公司,"118.032923,24.558288"
11,1448962,厦门市集美区杏林街道杏北六里73-1号,齿言(厦门)口腔门诊部有限责任公司集美口腔门诊部,"118.050206,24.582836"
11,1591530,厦门市集美区浦林路150号第3层仓库,东华宇泰（福建）医药有限公司,"118.005483,24.58157"
11,1688263,厦门市第一农场湖头村老人活动中心一楼西侧,第一农场村卫生所,"117.942859,24.528548"
11,1700001,厦门市集美区杏滨街道锦园东里86号,厦门集美加顺中医(综合)诊所,"118.030176,24.581389"
11,1703482,福建厦门集美区杏林洪隶路11号 ,急诊科,"118.040836,24.569057"
11,1418477,集美北大道519号,厦门三圈电池有限公司,"117.997693,24.587935"
11,1380589,厦门市集美区灌口镇龙湖嘉屿鱼福一里22号22号-23号店面,厦门市大益生药业有限公司龙湖嘉屿分公司（股份厦门）,"118.00113,24.618812"
11,1730830,厦门市海沧区东孚街道山边社区山边社133号,厦门海沧陈晗外科诊所,"117.924045,24.552881"
11,1235364,厦门市集美区文达路15号之9,厦门平安堂药业有限公司(股份厦门),"118.055496,24.564994"
11,1344908,厦门市集美区杏林街道高浦北路27号,厦门集美亚明西医内科诊所（股份厦门）,"118.0514,24.561118"
11,1635492,厦门市集美区杏滨街道锦园东里86号,厦门集美加顺中医(综合)诊所,"118.030176,24.581389"
11,1814909,厦门市海沧区东孚新城商业街天竺一里D2栋109号206室,厦门伟峰口腔门诊部有限公司东孚商业街门诊部,"117.936134,24.562971"
11,2163443,厦门市集美区杏林街道文达二里179号,厦门集美陈敏口腔科诊所,"118.059529,24.564607"
11,2002351,厦门市集美区杏林禹州中央海岸宁海二里59-60号,厦门市百益堂医药有限公司第二分店,"118.066374,24.563089"
11,1914153,厦门市杏林区洪埭路11号,杏林院区,"118.048092,24.56139"
11,2205979,厦门市集美区杏林街道杏锦路12号一层,厦门康泰恩中医院有限公司,"118.064537,24.573213"
11,2207254,厦门市集美区杏林街道宁海一里9-2,厦门集美伟民口腔门诊部有限公司,"118.062729,24.561977"
11,1915547,厦门市集美区杏林街道杏北八里7-201、202、203,厦门集美梁喆美容外科诊所,"118.054319,24.584298"
11,2179360,厦门市集美区杏滨街道岑马路227-101,厦门集美翠燕口腔科诊所,"118.033197,24.557833"
11,1818197,厦门市集美区杏滨街道光华里14号、15号、16号,厦门市集美区杏南门诊部,"118.040304,24.557246"
11,1788824,厦门市集美区杏滨街道锦英南里26号,厦门集美伟雄口腔科诊所,"118.024016,24.585448"
11,2206673,厦门市集美区杏林街道纺织西路9-1-2-3-4-5号,厦门纺织门诊部,"118.045118,24.565717"
11,1915526,厦门市集美区杏林街道杏北八里7-201、202、203,厦门集美梁喆美容外科诊所,"118.054319,24.584298"
11,1816391,厦门市集美区灌口镇鱼福二里412-118号,厦门集美燕雕云齿口腔门诊部,"118.004641,24.615573"
11,1796973,灌口李林社781号,李林卫生所,"117.991866,24.612514"
11,2207228,厦门市集美区月美路403号SXCS单元,厦门珑仁堂大药房有限公司,"118.045417,24.557993"
11,2208832,厦门市集美区锦英南里9-4号,锦英南里分店,"118.024016,24.585448"
11,1967761,厦门市集美区灌南工业区安仁大道1599号（4号仓库）一层、二层、三层西侧、四层,仓库,"118.007546,24.598598"
11,2225096,厦门市集美区杏西路19号之3二楼、一楼2#,厦门延生药业有限公司,"118.037089,24.564115"
11,1777300,厦门市集美区灌口镇灌口大道199号98分队,中国人民解放军31608部队保障部,"117.969176,24.596539"
11,1981235,厦门市集美区灌口镇上塘村灌口大道939号之一,厦门祥隆堂药业有限公司,"117.987464,24.608311"
11,1886651,厦门市集美区灌口中路999号之三,厦门天梭凯德养老服务有限公司医务室,"117.991297,24.597584"
11,2206624,"厦门市集美区龙亭六里9-102,9-103,9-104,9-129,9-130号",厦门集美新城综合门诊部有限公司,"118.057292,24.601175"
11,2225185,厦门市集美区杏林街道杏北三里70号,厦门集美永铨口腔科诊所,"118.047553,24.580935"
11,1766575,厦门市集美区灌口镇灌口大道199号,中国人民解放军31608部队保障部,"117.969176,24.596539"
11,2209110,厦门市海沧区东孚街道洪塘村龙井社188号,厦门市海沧区洪塘学校卫生站,"117.95412,24.565771"
11,2019734,厦门市翔安区新圩镇云头村云头1号,厦门市翔安区新圩镇云头村卫生所,"118.25982,24.75125"
11,1818323,厦门市集美区杏林街道宁海二里9号一楼101-102、二楼201-205室,厦门集美惠民综合门诊部,"118.066345,24.56078"
11,2228742,厦门市集美区灌口镇三社村松山社129号,厦门市集美区灌口镇三社村卫生所,"118.01207,24.60604"
11,2230824,厦门市集美区杏林街道文达二里188号,厦门集美谭月琴西医内科诊所,"118.058348,24.563042"
11,2227074,厦门市集美区杏林街道高浦北路27-102,廷诺医药(厦门)有限公司(股份厦门）,"118.051012,24.561499"
11,2229019,厦门市集美区杏林街道九天湖二里41号,厦门集美其林中医（综合）诊所,"118.049724,24.594515"
11,2230160,厦门市集美区杏林街道杏北六里82号101单元、201单元,厦门集美仁御口腔门诊部有限公司,"118.050411,24.583113"
11,2230818,厦门市集美区灌南工业区安仁大道1599号（4号仓库）一层、二层,厦门鹭燕药业有限公司（股份厦门）,"118.007546,24.598598"
11,2230167,厦门市集美区杏林街道苑东路528号101室、201室,厦门集美杏福缘综合门诊部有限公司,"118.060024,24.577006"
11,2228918,厦门市海沧区东孚街道凤山村村民服务中心一楼,海沧区东孚街道凤山村卫生所,"117.968281,24.578976"
11,2227907,厦门市集美区杏林街道杏林南路45-101,厦门集美宝霞中医(综合)诊所,"118.041053,24.559237"
11,2229015,厦门市集美区灌口镇顶许村顶许社283号,厦门市集美区灌口镇顶许村卫生所,"118.013842,24.630113"
11,2227103,福建省厦门市海沧区东孚街道东孚大道3001号,厦门市海沧区东孚街道社区卫生服务中心,"117.942687,24.564042"
11,2228895,厦门市集美区杏林禹州中央海岸宁海二里59-60号,厦门市百益堂医药有限公司第二分店,"118.066374,24.563089"
11,2226698,厦门市集美区灌口镇铁山路312-101号,厦门市顾恩养老服务有限公司医务室,"117.997131,24.593706"
11,2228950,厦门市集美区灌口镇黄庄里29-103号,厦门市众福堂药店有限公司,"117.985862,24.600137"
11,2228524,厦门市集美区杏林街道杏锦路12号一、二、三层,厦门集美康泰恩中医院,"118.064537,24.573213"
11,2229325,厦门市集美区杏林街道苑东路528号101室、201室,厦门集美杏福缘综合门诊部,"118.060024,24.577006"
11,2231308,厦门市集美区灌南工业区安仁大道1599号,厦门鹭燕药业有限公司,"118.007546,24.598598"
11,2228795,厦门市集美区灌口镇黄庄里172-103,厦门集美带娣西医内科诊所,"117.988727,24.599594"
11,2236468,厦门市集美区灌南工业区安仁大道1599号,厦门燕来福制药有限公司,"118.007546,24.598598"
11,2236534,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),厦门鹭燕大药房有限公司,"118.007546,24.598598"
11,2236673,厦门市集美区灌口镇上塘村大路墘社213号101,厦门广颐康药业有限公司,"117.98744,24.60891"
11,2236675,厦门市海沧区东孚镇过坂北里190号,厦门市人人康医药有限公司,"117.943625,24.566692"
11,2236930,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),杏东分店,"117.964783,24.580929"
11,2236931,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),杏西分店,"117.964783,24.580929"
11,2236932,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),月台分店,"117.964783,24.580929"
11,2236950,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),文屏分店,"117.964783,24.580929"
11,2236951,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),宁海五里分店,"117.964783,24.580929"
11,2236972,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),鱼福三里分店,"117.964783,24.580929"
11,2236982,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),锦英南里分店,"117.964783,24.580929"
11,2236638,厦门市集美区灌口镇凤泉路58号之一,厦门市怡康堂药业有限公司,"117.989978,24.607423"
11,2236786,厦门市集美区浦林路150号第3层,东华宇泰(福建)医药有限公司,"118.005483,24.58157"
11,2237033,厦门市集美区灌南工业区安仁大道1599号,鹭燕医药股份有限公司,"118.007546,24.598598"
11,2240666,厦门市海沧区凤山社区凤山南路11-1-101号,厦门市海沧区凤山社区凤山南路11-1-101号,"117.964409,24.57859"
11,2244292,厦门市集美区杏滨街道岑马路103-103号,厦门集美春虎西医内科诊所,"118.032154,24.558043"
11,2240524,厦门市集美区杏滨街道銮美大路162-101,厦门市集美区杏滨街道銮美大路162-101,"118.035904,24.554515"
11,2238055,厦门市集美区金龙路902号403单元,正善堂(厦门)医药有限公司,"117.983785,24.597214"
