ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
14,55182,福建省漳州市平和县小溪镇东大路86号,平和县健寿药店,"117.318624,24.366452"
14,55183,平和县山格镇果蔬大市场,平和县山格糖厂医务室,"117.345024,24.396348"
14,55184,漳浦县赤湖镇北桥村育贤路27号,漳浦县赤湖镇益寿祥药店,"117.87682,24.10742"
14,55191,福建省漳州市长泰县岩溪镇锦昌路271号,长泰县宁恩堂医药有限公司,"117.774525,24.744465"
14,55820,,指定地点,"114.722944,41.142976"
14,55830,长泰县林墩工业区江都村,长泰县林墩工业区江都村,"117.908303,24.763307"
14,55832,漳浦县绥安镇金埔路,漳浦县计划生育技术服务站,"117.618781,24.115586"
14,55842,平和县文峰镇文洋村（小区内）,平和县文峰镇文洋村卫生室,"117.414158,24.407668"
14,55846,南靖县山城镇荆江路碧水华城13-D1D2,南靖县山城镇山华药店,"117.356575,24.520523"
14,55897,南靖县靖城镇草前村,南靖县靖城镇草前村卢火建卫生所,"117.563767,24.485464"
14,59568,漳州市延安北路15号,漳州市延安北路15号,"117.654777,24.510064"
14,59585,延安北路15号,延安北路15号,"87.307488,44.009533"
14,59596,漳州市芗城区延安北路15号,漳州市芗城区延安北路15号,"117.654777,24.510064"
14,59602,龙文区朝阳镇后店村（朝阳西路路口）,后店村海榕卫生室,"117.708751,24.528674"
14,59603,漳州市芗城区江滨花园7号楼3号店,漳州市芗城广益药店,"117.661445,24.497587"
14,59607,云霄县下河乡健秀药店,云霄县下河乡健秀药店  ,"117.313275,23.971812"
14,59614,龙文区郭坑镇篁卿村篁卿187号,篁卿村卫生所,"117.731801,24.56895"
14,59615,龙文区朝阳镇科坑村村委会旁,科坑村允和卫生室,"117.713173,24.531869"
14,59616,龙文区朝阳镇书厅村183号旁,书厅村卫生所,"117.704532,24.559691"
14,59617,龙文区朝阳镇后店村,后店村锦玉卫生室,"117.713207,24.534548"
14,59622,西元乡卓宅村,LY西元乡卓宅村,"114.139374,38.138096"
14,59629,漳州市芗城区延安北路15号,漳州市芗城区延安北路15号,"117.654777,24.510064"
14,57853,龙文区水仙大街东升花园5-D08,漳州市龙文区德康大药房,"117.681953,24.500734"
14,55196,芗城区延安北路15号,芗城区延安北路15号,"117.654777,24.510064"
14,55197,福建省漳州市平和县小溪镇龙溪路168号,平和县中西大药房,"117.316246,24.368068"
14,55198,漳州市芗城区延安北路15,漳州市芗城区延安北路15,"117.654777,24.510064"
14,55200,漳州市芗城区元光南路东方苑A座店面壹号,漳州市芗城九龙医院,"117.66417,24.510018"
14,55207,诏安县杏林堂药店,诏安县杏林堂药店 ,"117.18065,23.710319"
14,55242,云霄县下河乡车圩村原供销社对面,云霄县下河乡健秀药店,"117.220584,24.038011"
14,55243,龙文区步文镇坂上村与六石村交界十字路口东北角处,坂上村少聪卫生室,"117.694446,24.533293"
14,55245,龙文区朝阳镇翁建村翁建48号,翁建村卫生所,"117.720733,24.536568"
14,55246,龙海市海澄镇山后区钻石水岸名城A地块6幢2号店面,龙海市义成堂药店,"117.827449,24.433675"
14,55248,芗城区延安北路15号,芗城区延安北路15号,"117.654777,24.510064"
14,55256,东山县西埔镇中兴街康福巷1047号一楼店面,东山县韩福药店,"117.427861,23.698083"
14,119992,漳州市漳浦县绥安工业区黄仓工业园,漳浦和康医院zz,"117.639115,24.106134"
14,120965,漳浦县绥安镇黄仓工业园,漳浦和康医院,"117.663502,24.091063"
14,187488,南靖县山城镇解放路5号(新解放东路5号),南靖中山医院zz,"117.371628,24.511443"
14,388817,福建省漳州台商投资区角美镇文圃工业园(漳州三连家俱有限公司厂房第二层、第一层东区、第三层),漳州市集发医药有限公司（股份厦门）,"117.899803,24.526486"
14,282963,漳州市金峰工业区金闽路22号(金源广场后面100米左右)（委托漳州鹭燕医药有限公司配送）,漳州鹭燕大药房有限公司-,"117.62492,24.555298"
14,261937,芗城区佳苑花园6-12号,漳州芗城北桥中西医结合门诊部zz,"117.651214,24.509103"
14,271067,长泰县武安镇商业中心6号,长泰明视眼科医院zz,"117.753813,24.622379"
14,335466,漳州市延安北路15号,漳州市延安北路15号,"117.654777,24.510064"
14,335467,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心zz,"117.65587,24.508756"
14,335468,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心 ,"117.65587,24.508756"
14,335469,漳州市芗城区南昌路168号芗江新村医疗室,芗江新村干部保健点,"117.650404,24.510814"
14,335280,漳州市芗城区北环城路,漳州正兴医院（股份厦门）,"117.64189,24.538967"
14,396164,福建省漳州市龙文区朝阳镇政府对面坤旺大厦408室,漳州亿美,"117.711751,24.532663"
14,385895,漳浦县绥安镇龙湖路中段南6-4号地块,漳浦健民医院zz,"117.63185,24.108448"
14,390000,诏安县南诏镇中兴大道108号,诏安协和医院,"117.170982,23.717939"
14,397178,榜山镇平宁村,岭口卫生所,"117.807189,24.451183"
14,385888,漳州市芗城区丹霞路99号,漳州肛肠医院zz,"117.669168,24.50649"
14,394880,南靖县靖城镇319国道86公里+300米处,南靖县靖城中心卫生院（股份厦门）,"117.516767,24.573337"
14,396399,龙文区蓝田镇（中骏蓝湾小区斜对面）,福建省漳州市医院龙文分院zz,"117.673421,24.496921"
14,385907,华安县马坑乡马坑村,华安县马坑乡卫生院zz,"117.356341,24.954326"
14,385981,诏安县南诏镇北关社区渡头,诏安县妇幼保健院zz,"117.185064,23.711534"
14,385964,漳浦县绥安镇金鹿路,漳浦妇产医院zz,"117.604343,24.114189"
14,385965,漳浦县绥安镇迎宾大道新亭路99号,漳浦康宁医院zz,"117.646154,24.104334"
14,385944,漳州招商局经济技术开发区芗江路7号,招商局漳州开发区中山医院zz,"118.041122,24.402576"
14,386034,长泰县武安镇人民路华富楼,长泰现代医院zz,"117.763435,24.621891"
14,392198,漳州市龙海市程溪镇白云村,漳州市第四医院,"117.521678,24.469627"
14,390001,漳州市蓝田开发区横一路台盛大楼,漳州市龙文仁和医院（股份厦门）,"117.724135,24.508054"
14,385953,漳州市芗城区新浦路13-6,漳州新浦医院(漳州消化专科医院)zz,"117.66666,24.506894"
14,386004,漳浦县绥安镇黄仓区工业园区,漳浦金浦医院zz,"117.628187,24.109133"
14,385892,芗城区元光南路无线电厂店面,漳州芗城男健医院zz,"117.663934,24.513038"
14,386014,漳州市西洋坪路12号,漳州卫生职业学院附属口腔医院zz,"117.634456,24.525917"
14,386015,漳州市芗城区胜利西路25号,漳州科宏眼科医院zz,"117.652572,24.512078"
14,385845,漳州市芗城区漳华中路269号,解放军一七五医院zz,"117.670338,24.523521"
14,385933,芗城区漳华路70号,漳州芗城漳华医院zz,"117.647362,24.530788"
14,393621,漳浦县杜浔镇杜昌路166号,漳州市古雷港区医院（股份厦门）,"117.612868,23.947014"
14,385897,石码镇人民西路36号,龙海友好妇产医院zz,"117.80947,24.447073"
14,385942,台投区角美镇仁和西路龙泉华庭13幢D01-15号,漳州角美祥英妇产医院zz,"117.892531,24.5245"
14,385975,诏安县西潭乡后陈村188号,诏安安定康复医院zz,"117.140582,23.742933"
14,385985,芗城区漳华路153号,漳州芗城仰德医院zz,"117.645373,24.532223"
14,396813,芗城区岱山路铁路家属区单身宿舍2楼,漳州市芗城俊彦诊所(股份厦门）,"117.671296,24.526684"
14,396866,龙文区郭坑铁路新村内,郭坑铁路新村诊所（股份厦门）,"117.742213,24.569362"
14,386053,长泰县经济开发区积山村,长泰永康医院zz,"117.790519,24.620104"
14,385998,云霄县江滨路216-218号,云霄友好妇产医院zz,"117.344204,23.958625"
14,396370,龙文区蓝田镇（中骏蓝湾小区斜对面）,龙文分院,"117.673421,24.496921"
14,392376,漳州市金峰工业区金闽路(金源广场后面100米左右),漳州鹭燕大药房,"117.62492,24.555298"
14,503543,漳州市延安北路15号,漳州市延安北路15号,"117.654777,24.510064"
14,503544,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心 ,"117.65587,24.508756"
14,503545,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心 ,"117.65587,24.508756"
14,503546,漳州市延安北路15号,漳州市延安北路15号,"117.654777,24.510064"
14,503547,漳州市延安北路15号,漳州市延安北路15号,"117.654777,24.510064"
14,503548,漳州市芗城区南昌路168号芗江新村医疗室,东铺头社区芗江新村干部保健点,"117.650404,24.510814"
14,503549,漳州市芗城区南昌路168号芗江新村医疗室,芗江新村干部保健点,"117.650404,24.510814"
14,503550,漳州市芗城区南昌路168号芗江新村医疗室,芗江新村干部保健点,"117.650404,24.510814"
14,503551,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心zz,"117.65587,24.508756"
14,503552,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心zz,"117.65587,24.508756"
14,503553,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心zz,"117.65587,24.508756"
14,503554,漳州市芗城区新华西路北7幢1号,漳州市芗城区东铺头社区卫生服务中心 ,"117.65587,24.508756"
14,503555,漳州市芗城区南昌路168号芗江新村医疗室,芗江新村干部保健点,"117.650404,24.510814"
14,438017,漳州市龙文区北环路128号,梧桥春成卫生室,"117.691423,24.531541"
14,942523,福建省漳州市芗城区延安北路38号中旅商厦11-A1号,漳州桥康贸易,"117.655469,24.512273"
14,700568,长泰县经济开发区积山村,长泰永康医院,"117.790519,24.620104"
14,700571,漳州市芗城区金峰工业开发区北环城路1500号3号楼第一层,LY仓库,"117.633968,24.539686"
14,700593,诏安县南诏镇北关社区渡头,诏安县妇幼保健院,"117.185064,23.711534"
14,700605,芗城区元光南路无线电厂店面　　,漳州芗城男健医院,"117.663934,24.513038"
14,700613,莆美镇莆下村,莆美镇莆下村卫生所,"117.340851,23.93285"
14,700641,漳州市芗城区延安北路15号,NP漳州鹭燕大药房,"117.654777,24.510064"
14,700642,漳州市金峰工业区金闽路22号(金源广场后面100米左右)（委托漳州鹭燕医药有限公司配送）,漳州鹭燕大药房有限公司-,"117.62492,24.555298"
14,700643,漳州市金峰工业区金闽路22号（金源广场后面100米左右）,漳州鹭燕大药房有限公司 PTLY,"117.62492,24.555298"
14,700658,云霄县元光路26号,云霄县云陵社区卫生服务中心药  库,"117.335701,23.957331"
14,702641,委托漳州鹭燕医药有限公司配送,公司仓库,"117.65483,24.51018"
14,702642,漳州市金峰工业区金闽路22号（金源广场后面100米左右）,仓库,"117.62492,24.555298"
14,702643,漳州市芗城区延安北路15号,NP漳州鹭燕大药房,"117.654777,24.510064"
14,702644,漳州市金峰工业区金闽路22号 ,仓库3,"117.62399,24.542332"
14,702645,漳州市芗城区延安北路15号,（燕来福）漳州鹭燕大药房有限公司,"117.654777,24.510064"
14,702646,漳州市芗城区延安北路15号,(海峡两岸)漳州鹭燕大药房有限公司,"117.654777,24.510064"
14,702647,漳州市芗城区金峰工业区金闽路（金源广场后面100米处）,LY仓库,"117.625208,24.555216"
14,702648,漳州市金峰工业区金闽路22号（金源广场后面100米左右）,漳州鹭燕大药房有限公司 PTLY,"117.62492,24.555298"
14,702649,漳州市金峰工业区金闽路22号（金源广场后面100米左右）,漳州鹭燕大药房有限公司.,"117.62492,24.555298"
14,700702,漳州市蓝田工业区横一路宝盛电子（漳州）有限公司1号厂房,NP漳州片仔癀宏仁医药有限公司,"117.721878,24.509012"
14,612406,4365324漳州市延安北路15号,漳州市延安北路15号,"117.654777,24.510064"
14,701127,7791797,公司仓库,"117.611647,24.117796"
14,701128,漳州市龙文区打山工业园(陈军汽车修理场第四层西边),仓库1,"117.676669,24.540738"
14,701160,漳州仓保管账,漳州仓保管账,"117.647481,24.512948"
14,701168,漳州市芗城区金峰经济开发区金闽路11幢二、三层(金源广场后面100米处),LY漳州库,"117.623985,24.557307"
14,701169,漳州市芗城区北斗工业园,漳州市芗城区北斗工业园,"117.622413,24.55179"
14,489542,福建省漳州市蓝田开发区龙腾北路46号3#车间第一、二、三、四层,片仔癀(漳州)医药有限公司（股份厦门）,"117.733764,24.528149"
14,701372,东山县铜陵镇文峰街497号 ,东山县中医院zz,"117.523061,23.731692"
14,701384,云霄县莆美镇贝洋里109号,云霄中山医院,"117.339283,23.942832"
14,701388,诏安县南诏镇南仕8号,福建省诏安县中医院zz,"117.179214,23.71458"
14,701389,福建省诏安县中医院,福建省诏安县中医院,"117.153682,23.732561"
14,701390,诏安县南诏镇南仕8号,诏安县中医院  设备科,"117.179214,23.71458"
14,438035,漳州市龙文区北环路128号,西坑村永平卫生室,"117.691423,24.531541"
14,438036,漳州市龙文区北环路128号,蔡坂村燕青卫生室,"117.691423,24.531541"
14,741734,福建省漳州市芗城区胜利东路45号,漳州华厦眼科医院有限公司（股份厦门）,"117.673639,24.51472"
14,822433,芗城区南昌东路清华园3号楼2楼店面,漳州芗城华美紫馨医学美容诊所,"115.958794,28.681884"
14,798360,榜山镇平宁村,文苑公办卫生所,"117.807189,24.451183"
14,544316, 龙文区郭坑镇人民路17号,扶摇卫生所,"117.741786,24.559788"
14,544317, 龙文区郭坑镇人民路17号,黄坑卫生所,"117.741786,24.559788"
14,544318, 龙文区郭坑镇人民路17号,院后卫生所,"117.741786,24.559788"
14,544319, 龙文区郭坑镇人民路17号,洛滨卫生所,"117.741786,24.559788"
14,447675,漳州市龙文区迎宾大道5号,步文村建平卫生室,"117.693395,24.514689"
14,610057,福建省漳州市漳浦县绥安镇金鹿西路186号,漳浦绥城社区卫生服务中心(股份漳州),"117.618781,24.115586"
14,413580,南靖县山城镇人民路140号,门诊,"117.373886,24.508221"
14,413581,南靖县山城镇人民路140号,住院,"117.373886,24.508221"
14,438053,漳州市龙文区北环路128号,小港村坤毅卫生室,"117.691423,24.531541"
14,438054,漳州市龙文区北环路128号,梧桥村艺芬卫生室,"117.691423,24.531541"
14,1310921,漳州市蓝田经济开发区龙腾北路46号余庆堂（漳州）医药有限公司2#生产车间第一，二，三层,华润(漳州)医药有限公司（股份厦门）,"117.733884,24.52836"
14,1570474,福建省漳州市龙文区蓝田经济开发区龙祥北路28号5#厂房第一层、第二层、第三层东侧,福建鑫天健医药有限公司（股份厦门）,"117.727961,24.52436"
14,1513803,角美镇共和街76号,漳州台商投资区角美社区卫生服务中心,"117.902719,24.523739"
14,1475693,南靖县山城镇东环路167号,南靖县医院,"117.384642,24.514182"
14,1709513,角美镇龙池商业街10-26号,漳州台商投资区角美牙博仕口腔门诊部,"117.943663,24.487446"
14,1589636,漳州市南靖县山城镇人民广场1号2号楼二楼,南靖县康利得贸易商行,"117.372078,24.510773"
14,1732015,漳州市芗城区石亭镇北星村,漳州芗城仰恩医院,"117.632993,24.546492"
14,2206217,漳州市南靖县山城镇岩前村岩前442号二楼2号,南靖立优贸易商行,"117.387044,24.49343"
14,1901982,漳州市平和县小溪镇长安路300号,平和明亮眼科医院有限公司,"117.314781,24.366867"
14,1806546,福建省漳州市芗城区胜利西路45号底楼东侧45-1、45-2、45-3、45-4、45-5、45-6店面,国药控股漳州有限公司芗城胜利西路药店,"117.648319,24.512258"
14,2009851,福建省漳州市芗城区金峰经济开发区金闽路10幢三层(金源广场后面100米处),漳州鹭燕器械储运部,"117.624883,24.547203"
14,2207408,福建省漳州市芗城区瑞鑫小区1-2幢3号,漳州市厚德医药有限公司（股份厦门）,"117.643605,24.510704"
14,2214408,南靖县山城镇荆南路66号A9幢,南靖睛明眼科医院,"117.362675,24.508305"
14,2208409,福建省漳州台商投资区角美镇文圃工业园(漳州三连家俱有限公司厂房第二层、第一层东区、第三层),漳州市集发医药有限公司,"117.899803,24.526486"
14,2208457,华安县华丰镇江滨路37号,华安县华丰镇社区卫生服务中心,"117.517954,25.002966"
14,1992137,福建省漳州市漳浦县绥安镇绥安开发区蓝理东路30号创业楼,爱达公司,"117.618742,24.133131"
14,1860111,福建省漳州市南靖县山城镇建设西路8号B幢第四层,漳州市慈新药业连锁有限公司,"117.356687,24.51706"
14,2228615,漳州台商投资区角美镇桥头路1号,漳州台商投资区龙池社区卫生服务中心,"117.900054,24.52682"
14,2228666,云霄县下河乡车圩村原供销社对面,云霄县下河乡健秀药店（股份厦门）,"117.220584,24.038011"
14,2229055,福建省漳州市芗城区福海阳光1号楼D08号,漳州市芗城区健明堂药店（股份厦门）,"117.673083,24.521784"
14,2227252,福建省漳州台商投资区角美镇龙池大道1号,福建福欣特殊钢有限公司,"117.95139,24.4744"
14,2229904,漳州市龙文区蓝田镇水仙大街南侧（1层、2层、3层、4层）,聚善堂（福建）医药集团有限公司,"117.735903,24.498687"
14,2230502,福建省龙海市海澄镇龙翔路珠浦工业区龙海市肉制品厂综合楼三至四层,福建聚芝林医药连锁有限公司,"117.820022,24.441622"
14,2229528,漳州市龙文工业开发区九龙大道与纵三路交界处(坤旺大楼第5层),漳州片仔癀国药堂医药连锁有限公司,"117.711751,24.532663"
14,2228951,漳浦县绥安镇朝阳路79号,漳浦平民医院,"117.62586,24.119582"
14,2226546,漳州市芗城区石亭镇石亭中路198号,漳州芗城正福医院,"117.629707,24.579119"
14,2228517,漳州市芗城区胜利西路59号,漳州市急救中心,"117.645308,24.512256"
14,2226634,漳浦县绥安镇中华路1号,漳浦县医院,"117.604919,24.117999"
14,2228997,长泰县经济开发区积山村兴国路1-2号101室,长泰县中医院,"117.794018,24.626548"
14,2227883,诏安县南诏镇安居工程11幢103室,诏安涂舜福医疗美容诊所,"117.172548,23.708849"
14,2237093,福建省漳州高新区颜厝镇下宫村下宫965号,漳州市大树医药有限公司漳州高新区颜厝分店,"117.70976,24.468391"
14,2237056,漳州市金峰工业区金闽路（金源广场后面100米处）(委托漳州鹭燕医药有限公司配送),漳州鹭燕大药房有限公司,"117.62492,24.555298"
14,2237095,福建省漳州市芗城区北星村851号,漳州市大树医药有限公司芗城北星村分店,"117.632993,24.546492"
14,2237089,福建省漳州市龙文区龙昌路18-57号、18-58号,漳州市大树医药有限公司龙文阳光小区分店,"117.709755,24.503113"
14,2237065,福建省漳州市长泰县岩溪镇永福路1-1号,漳州市大树医药有限公司长泰岩溪分店,"117.769065,24.743621"
14,2237088,福建省漳州市龙文区漳华东路152号国贸润园33幢D107号,漳州市大树医药有限公司龙文国贸润园分店,"117.702836,24.517443"
14,2236068,漳州市蓝田经济开发区朝阳园区纵二路联东U谷漳州国际企业港一区（1#地）一期A1-1幢01号一、二楼,福建宝药堂药业有限公司,"117.74405,24.541126"
14,2236513,福建省漳州市龙文区朝阳镇天利达计时园内，福建中泰汉和401室,福建中泰汉和科技有限公司,"117.711794,24.533886"
14,2237077,福建省漳州市龙文区龙腾南路60-15号,漳州市大树医药有限公司龙文荣昌广场分店,"117.72759,24.498289"
14,2237067,福建省漳州市长泰县枋洋镇乔美村乔林路197号,漳州市大树医药有限公司长泰宜鑫分店,"117.921258,24.78895"
14,2240511,福建省漳州台商投资区角美镇文圃工业园（漳州三连家俱有限公司厂房第二层、第一层东区、第三层）,漳州市集发医药有限公司,"117.899803,24.526486"
14,2241001,漳州市蓝田经济开发区龙腾北路46号2#车间第五层,漳州市蓝田经济开发区龙腾北路46号2#车间第五层,"117.733764,24.528149"
14,2241372,委托漳州鹭燕医药有限公司配送（漳州市金峰工业区金闽路）,委托漳州鹭燕医药有限公司配送（漳州市金峰工业区金闽路）,"117.65483,24.51018"
14,2237263,福建省漳州台商投资区角美镇太平街58-3号,漳州市大树医药有限公司漳州台商投资区东美中心小学分店,"117.900054,24.52682"
14,2238134,福建省漳州市芗城区淖华中路269号,中国人民解放军联勤保障部队第九〇九医院,"117.653975,24.5109"
14,2237120,福建省漳州市龙文区北环城路120号翼特丽景城11幢D08号,漳州市大树医药有限公司龙文翼特丽景城分店,"117.729845,24.522734"
14,2240145,福建省漳州市漳浦县绥安镇朝阳大道东157号富丽山庄第一幢S01号,漳浦华厦眼科医院有限公司,"117.63106,24.12009"
14,2237259,福建省漳州台商投资区角美镇东美村东兴街12号,漳州市大树医药有限公司漳州台商投资区东美百信分店,"117.813484,24.48904"
14,2243901,福建省石狮市湖滨街道湖滨路188-190号,石狮市和安医药商店,"118.640746,24.734347"
14,2244190,福建省漳州市蓝天开发区龙腾北路46号3#车间第一、二、三、四层,福建省漳州市蓝天开发区龙腾北路46号3#车间第一、二、三、四层,"117.733764,24.528149"
14,2237228,漳州市芗城区金峰工业区金闽路（金源广场后面100米处）,漳州鹭燕医药有限公司,"117.625208,24.555216"
14,2237044,福建省漳州市龙文区水仙大街168号中骏蓝湾香郡三期A1幢D43号、D44号,漳州市大树医药有限公司龙文中骏蓝湾三期分店,"117.722776,24.499121"
14,2244074,漳州市金峰工业区金闽路（金源广场后面100米处）（委托漳州鹭燕医药有限公司配送）,芗城胜利西路物资大厦药店,"117.62492,24.555298"
14,2237409,福建省漳州市龙文区龙腾北路2号,漳州市龙文正华医院有限公司,"117.7305,24.504979"
14,2244090,福建省漳州市芗城区北环城路正兴医院门诊大楼一楼左侧,漳州片仔癀合兴医药有限公司,"117.628975,24.53838"
14,2239588,福建省龙海市海澄镇龙翔路珠浦工业区龙海市肉制品厂综合楼三至四层,福建聚芝林医药连锁有限公司,"117.820022,24.441622"
14,2243844,漳州市龙文区荣昌东方广场2幢D26、D27号店面，S206、S207号商城,漳州市龙文区蓝田街道社区卫生服务中心,"117.7303,24.502433"
14,2243276,福建省南靖县山城镇三卞闽星生态园项目区16号B幢,漳州市兰陵药业有限公司,"117.366482,24.534328"
14,2238218,漳州招商局经济技术开发区南滨大道288号,漳州招商局经济技术开发区南滨大道288号,"118.048734,24.379976"
14,2239665,福建省漳州市漳浦县盘陀镇天鹅山,漳浦天福医院,"117.538038,24.080951"
14,2245052,漳浦县绥安镇棕口开发区(地号16-58)2幢一层、二层,漳州市毅闽实业有限公司,"117.597426,24.12858"
14,2240635,东山县西埔镇中兴街康福巷1083号第三层和第四层,漳州杏春堂医药连锁有限公司,"117.428328,23.698912"
14,2243550,漳州市龙文区下洲商城A栋,漳州市龙文区碧湖街道社区卫生服务中心,"117.675166,24.492758"
14,2242827,福建省漳州市芗城区北环城路1609号,漳州正兴医院,"117.629525,24.538622"
14,2238171,福建省漳州市龙文区水仙大街178号仓库1层、2层、3层、4层,聚善堂（福建）医药集团有限公司,"117.735903,24.498687"
14,2243617,福建省漳州市南靖县山城镇建设西路8号B幢第5层,漳州市慈新药业连锁有限公司,"117.356687,24.51706"
14,2243193,福建省漳州市芗城区瑞京路瑞鑫小区1-2栋7号,漳州市芗城安顺堂医药有限责任公司,"117.643605,24.510704"
14,2240165,紫泥镇仁和村会魁119-3号,紫泥镇仁和村会魁119-3号,"117.875842,24.46305"
14,30488,漳州市芗城区延安北路15号,（燕来福）漳州鹭燕大药房有限公司,"117.654777,24.510064"
14,2237091,福建省漳州市龙文区石仓村荣兴小区1栋101#1号店面,漳州市大树医药有限公司漳州龙文区荣鑫分店,"117.701754,24.508484"
14,2237094,福建省漳州市龙文区水仙大街168号中骏蓝湾香郡一期34幢D02号,漳州市大树医药有限公司龙文中骏蓝湾分店,"117.723596,24.498521"
14,2237069,福建省漳州市芗城区漳华路799-4号,漳州市大树医药有限公司,"117.622027,24.572892"
14,2243224,福建省漳州市漳浦县绥安镇金鹿西路145-8、145-9号,漳浦县御安堂药店,"117.618781,24.115586"
14,2237255,福建省漳州高新区九湖镇林下村坑尾130号,漳州市大树医药有限公司漳州高新区九湖诊安堂分店,"117.59609,24.466031"
14,2240959,福建省漳州市芗城区瑞京路209-25号,漳州思派大药房有限公司,"117.655445,24.515419"
14,2242129,福建省漳州市长泰县枋洋镇乔美村乔林路197号,(燕来福)漳州市大树医药有限公司长泰宜鑫分店,"117.921258,24.78895"
14,2242139,福建省漳州市芗城区胜利东路44号锦绣大厦商住楼07号,(燕来福)漳州市大树医药有限公司漳州芗城区锦绣分店,"117.676589,24.513505"
14,2242140,福建省漳州市芗城区漳华路799-4号,(燕来福)漳州市大树医药有限公司,"117.622027,24.572892"
14,2239797,建省漳州市龙文区新浦东路22号明发商业广场2幢1单元1403-1404室,漳州哲瑞贸易有限公司,"117.69819,24.50636"
14,2237278,福建省漳州市平和县小溪镇琯溪路164-1号,漳州市大树医药有限公司平和琯溪路分店,"117.311243,24.366394"
14,2240476,福建省漳州市云霄县莆美镇御史岭工业区(漳州市天健医药有限公司）,漳州市天健医药有限公司,"117.361854,23.908133"
14,2242648,福建省漳州市芗城区胜利西路153-3号,漳州芗城华阳医院有限公司,"117.630848,24.51774"
14,2239506,漳州市芗城区金峰工业开发区北环城路1500号2号楼第1层,漳州市芗城区金峰工业开发区北环城路1500号2号楼第1层,"117.633968,24.539686"
14,2239507,漳州市龙文区蓝田镇水仙大街南侧（1层、2层、3层、4层）,漳州市龙文区蓝田镇水仙大街南侧（1层、2层、3层、4层）,"117.735903,24.498687"
14,2239512,福建省漳州市南靖县山城镇三卞闽星生态园项目区16号B幢,福建省漳州市南靖县山城镇三卞闽星生态园项目区16号B幢,"117.366482,24.534328"
14,2239515,福建省云霄县莆美镇御史岭工业区,福建省云霄县莆美镇御史岭工业区,"117.367678,23.901224"
14,2239434,漳州开发区宝山路28-7、8号,漳州开发区宝山路28-7、8号,"118.050585,24.362696"
14,2241471,漳州市延安北路15号,(燕来福)福建雷允上医药有限公司,"117.654777,24.510064"
14,2241488,漳州市龙文区蓝田镇水仙大街南侧（1层、2层、3层、4层）,（燕来福）聚善堂（福建）医药集团有限公司,"117.735903,24.498687"
14,2241489,漳州市芗城区新华北路50号,(燕来福)片仔癀(漳州)医药有限公司,"117.659569,24.514144"
14,2242809,福建省漳州市漳浦县旧镇镇富楼街华港商业城,漳浦华侨护理院(普通合伙),"117.704234,24.052919"
14,32868,南靖县山城镇东环路167号药库,药库,"117.384642,24.514182"
14,32939,漳州延安北路15号,漳州延安北路15号,"117.654777,24.510064"
14,32945,漳州市芗城区新浦路3号住院药房,住院药房,"117.659823,24.506115"
14,32799,漳州市胜利西路59号药库(外用)3,药库(外用)3,"117.645308,24.512256"
14,30462,1090108漳州市延安北路15号 ,漳州 鹭燕,"117.654777,24.510064"
14,2237092,福建省漳州市芗城区胜利东路44号锦绣大厦商住楼07号,漳州市大树医药有限公司漳州芗城区锦绣分店,"117.676589,24.513505"
14,2242148,福建省漳州市长泰县岩溪镇永福路1-1号,(燕来福)漳州市大树医药有限公司长泰岩溪分店,"117.769065,24.743621"
14,2242152,福建省漳州市龙文区石仓村荣兴小区1栋101#1号店面,(燕来福)漳州市大树医药有限公司漳州龙文区荣鑫分店,"117.701754,24.508484"
14,2242156,福建省漳州市平和县小溪镇东大路41-1号,(燕来福)漳州市大树医药有限公司平和琯溪路分店,"117.319236,24.366718"
14,2242167,福建省漳州高新区颜厝镇下宫村下宫965号,漳州市大树医药有限公司漳州高新区颜厝分店,"117.70976,24.468391"
14,2242177,福建省漳州漳州台商投资区角美镇太平街58-3号,(燕来福)漳州市大树医药有限公司漳州台商投资区东美中心小学分店,"117.900054,24.52682"
14,2242180,福建省漳州市龙文区龙昌路18-57号、18-58号,(燕来福)漳州市大树医药有限公司龙文阳光小区分店,"117.709755,24.503113"
14,2242183,福建省漳州市龙文区水仙大街168号中骏蓝湾香郡一期34幢D02号,(燕来福)漳州市大树医药有限公司龙文中骏蓝湾分店,"117.723596,24.498521"
14,2238407,漳州市龙文区迎宾大道5号第三医院药剂科,漳州市龙文区迎宾大道5号第三医院药剂科,"117.693434,24.515019"
14,2238414,诏安县南诏镇文峰社区梅中西路186号,诏安县南诏镇文峰社区梅中西路186号,"117.175841,23.714796"
14,2238421,福建省漳州市芗城区胜利东路45号八达大厦,福建省漳州市芗城区胜利东路45号八达大厦,"117.673686,24.51478"
14,2242204,福建省漳州高新区九湖镇林下村坑尾130号,(燕来福)漳州市大树医药有限公司漳州高新区九湖诊安堂分店,"117.59609,24.466031"
