ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
6.0,34406.0,厦门市湖里区禾山街道枋湖东二路55号,非中标药品库,"118.150087,24.511449",11600
6.0,34407.0,厦门市湖里区禾山街道枋湖东二路55号,中药房（颗粒剂）,"118.150087,24.511449",11601
6.0,34408.0,厦门市湖里区禾山街道枋湖东二路55号,麻醉药品库,"118.150087,24.511449",11602
6.0,34446.0,枋湖南路185号,禾山街道社区护理站,"118.151023,24.51268",11603
6.0,27470.0,湖里区禾山街道枋湖南路204号、206号一至二层、梧桐里五号101室一至三层,厦门湖里清雅口腔门诊部,"118.14695,24.511517",11604
6.0,30274.0,湖里区禾山街道枋湖340号,厦门湖里和安门诊部,"118.159369,24.511892",11605
6.0,30275.0,湖里区禾山街道枋湖340号,（燕来福）厦门湖里和安门诊部,"118.159369,24.511892",11606
6.0,30276.0,厦门市湖里区枋湖路56、58号及梧桐西路111-110、111-109号,厦门湖里和安门诊部,"118.142957,24.512855",11607
6.0,54187.0,厦门市湖里区县后东二里（阳光公寓）2号楼112,仓库,"118.15152,24.528",11608
6.0,51296.0,湖里区禾山街道枋湖440号,海峡两岸,"118.159369,24.511892",11609
6.0,37751.0,湖里区枋湖东路390号店面,枋湖店,"118.154105,24.511888",11610
6.0,52528.0,厦门市思明区仙岳路355号负一楼,厦门市绿浪医疗器械有限公司,"118.108056,24.493144",11611
6.0,53392.0,湖里区殿前街道嘉禾路616号,海峡两岸,"118.118565,24.517705",11612
6.0,53411.0,厦门湖里区枋湖二路1-3号609-612号,泰睿达,"118.145456,24.51339",11613
6.0,52908.0,厦门市湖里区枋钟路2370号205室,厦门市湖里区,"118.154456,24.53702",11614
6.0,36298.0,门诊二楼,外科门诊,"123.797646,41.283916",11615
6.0,46400.0,厦门市湖里区祥店192号,燕来福,"118.146476,24.501184",11616
6.0,53172.0,厦门市湖里区围里社407号,药店,"118.14501,24.528455",11617
6.0,50310.0,门诊中草外科,门诊中草外科,"121.422902,31.17812",11618
6.0,50330.0,厦门市湖里区乌石浦路6号店面,SM城市广场分店,"118.130824,24.503642",11619
6.0,38472.0,厦门市湖里区枋湖南路163号201/202单元,厦门湖里冬日晟达中医门诊部有限公司,"118.149884,24.512414",11620
6.0,41853.0,9楼,脾胃科,"118.140889,24.500645",11621
6.0,34690.0,湖里区禾山街道枋湖南路204号,湖里清雅口腔门诊部,"118.146911,24.511241",11622
6.0,52202.0,厦门市湖里区乌石浦路6号店面 ,SM城市广场分店,"118.130824,24.503642",11623
6.0,53797.0,厦门火炬高新区新丰二路8号（日华大厦）第二层G单元,,"118.121206,24.516119",11624
6.0,38156.0,厦门市湖里区江头街道祥店路182号,厦门湖里宏寿西医内科诊所,"118.145759,24.501266",11625
6.0,36074.0,湖里区枋湖村安兜社121#1楼,厦门市鹭安堂药业有限公司（股份厦门）,"118.136061,24.522865",11626
6.0,54099.0,湖里区政府401办公室,燕来福（厦门市湖里区卫生和计划生育局）,"118.146769,24.512904",11627
6.0,50027.0,湖里区钟宅村1044号,燕来福,"118.167837,24.526521",11628
6.0,50102.0,厦门市湖里区枋湖村林后社27号,药店,"118.135803,24.526212",11629
6.0,56239.0,门诊二楼,造口门诊,"123.797646,41.283916",11630
6.0,44553.0,厦门市湖里区枋湖路40号1#楼1跃2层05单元,厦门闽泰健康药房有限公司,"118.142217,24.513187",11631
6.0,34630.0,枋湖南路国家爱卫培训中心,禾山社区药房,"121.98638,37.426795",11632
6.0,35932.0,,指定地点,"114.722944,41.142976",11633
6.0,45573.0,厦门市湖里区枋湖路40号1#1跃2层05单元,厦门闽泰健康药房有限公司（股份厦门）,"118.142217,24.513187",11634
6.0,46054.0,厦门市湖里区江头街道园山南路467、469、471、473、475、477、479、481、483号,园山点,"118.130155,24.507114",11635
6.0,45498.0,门诊二楼,总院 造口门诊,"123.797646,41.283916",11636
6.0,56789.0,厦门市湖里区钟宅村1192号之一,药店,"118.16649,24.527636",11637
6.0,35171.0,仙岳路1739号总院门诊三层,总院ICU,"118.140663,24.500073",11638
6.0,49516.0,总院中药房,燕来福（中医院）,"116.357292,40.089172",11639
6.0,49518.0,嘉禾路500号 ,嘉禾路500号 ,"118.124511,24.505014",11640
6.0,49539.0,厦门市湖里区金湖五里13之113,金湖五里分店,"118.157163,24.505429",11641
6.0,47930.0,湖里区红头街道祥岭路102号,诊所,"118.14218,24.503757",11642
6.0,36052.0,湖里区禾山街道枋湖440号,海峡两岸(厦门湖里金莲中医内科诊所）,"118.159369,24.511892",11643
6.0,45273.0,厦门市湖里区乌石浦路6号店面,SM城市广场分店,"118.130824,24.503642",11644
6.0,35210.0,门诊二楼,外科门诊,"123.797646,41.283916",11645
6.0,36251.0,,指定地点,"114.722944,41.142976",11646
6.0,38431.0,厦门市湖里区县后社1167-101号，1167号二楼三楼,厦门明本健康管理有限公司湖里门诊部（股份厦门）,"118.155701,24.523157",11647
6.0,36772.0,厦门市湖里区马垄路15号,马垄路,"118.121267,24.519126",11648
6.0,41674.0,湖里区殿前街道嘉禾路616号,厦门湖里马垅医院有限公司,"118.118565,24.517705",11649
6.0,55302.0,厦门市湖里区高崎北二路67号之A8号,公司仓库,"118.118038,24.543255",11650
6.0,55963.0,厦门市湖里区钟宅村第七组3014号,仓库,"118.167935,24.525555",11651
6.0,36406.0,湖里区禾山街道枋湖南路204号,湖里清雅口腔门诊部,"118.146911,24.511241",11652
6.0,42914.0,湖里区祥店路197号,金尚店,"118.146098,24.501697",11653
6.0,59781.0,湖里区禾山街道枋湖440号,燕来福,"118.159369,24.511892",11654
6.0,58039.0,厦门市湖里区枋钟路2368号603室,厦门汇晶,"118.153814,24.536733",11655
6.0,59035.0,,公司仓库,"114.722944,41.142976",11656
6.0,60172.0,厦门市湖里区枋湖路40号1#楼1跃2层05单元,海峡两岸,"118.142217,24.513187",11657
6.0,36150.0,湖里区殿前街道新丰路1号、兴隆路709号202室,厦门湖里大唐门诊部,"118.125566,24.51076",11658
6.0,57083.0,9楼,脾胃科,"118.140889,24.500645",11659
6.0,57096.0,湖里区祥店路197号,金尚店,"118.146098,24.501697",11660
6.0,37692.0,湖里区板上路188号,围里板上,"118.143914,24.527796",11661
6.0,54617.0,湖里区马垄路12号,湖里消防大队,"118.123783,24.517857",11662
6.0,43974.0,门诊中草外科,门诊中草外科,"121.422902,31.17812",11663
6.0,58613.0,厦门市湖里区枋湖路40号1#楼1跃2层05单元,燕来福,"118.142217,24.513187",11664
6.0,58660.0,厦门市湖里区枋湖村安兜社19号店面,香益药局,"118.136238,24.521318",11665
6.0,59367.0,厦门市湖里区凯悦新城10-1#楼1层11单元,金湖路分店,"118.144212,24.508481",11666
6.0,56076.0,厦门市湖里区枋湖村安兜社412号店面,仓库,"118.135362,24.522784",11667
6.0,59411.0,厦门市湖里区县后坂上社257号,药店,"118.144156,24.508481",11668
6.0,36424.0,,指定地点,"114.722944,41.142976",11669
6.0,59418.0,湖里区火炬开发区创新路兴联电子大厦,（燕来福）厦门兴联集团有限公司,"118.127331,24.514795",11670
6.0,59454.0,厦门市湖里区钟宅社7010号一楼,药店,"118.16558,24.525053",11671
6.0,55048.0,厦门市湖里区枋湖村内仓库（建发纸业仓库第3层）,燕来福（惠好医药厦门有限公司）,"118.130572,24.523826",11672
6.0,55140.0,厦门市湖里区县后社346号一楼之三,药店,"118.154016,24.523774",11673
6.0,55161.0,厦门市湖里区枋湖村林后社441号之A8,公司仓库,"118.132149,24.52704",11674
6.0,87909.0,湖里区禾山街道穆厝社456号店面1042-1043单元,厦门湖里景元中医门诊部有限公司,"118.157359,24.509425",11675
6.0,126578.0,厦门市湖里区围里社450号一楼,厦门万善堂药业有限公司（股份厦门）,"118.14843,24.52896",11676
6.0,174123.0,湖里区兴隆路535-5号店面,兴隆店,"118.122174,24.509149",11677
6.0,142963.0,厦门市湖里区SM城市广场负一层056#,SM二分店,"118.126662,24.502833",11678
6.0,98575.0,总院7楼,外科三区,"116.357292,40.089172",11679
6.0,232139.0,1楼,VIP门诊,"113.302125,22.646302",11680
6.0,237753.0,厦门市湖里区禾山街道枋湖东二路55号  3楼眼科 ,3楼 眼科,"118.150087,24.511449",11681
6.0,234585.0,厦门市湖里区禾山街道枋湖东二路55号 7楼 麻醉室,7楼 麻醉室,"118.150087,24.511449",11682
6.0,236214.0,厦门市湖里区禾山街道枋湖东二路55号  2号楼3楼供应室,供应室,"118.150087,24.511449",11683
6.0,234695.0,厦门市湖里区禾山街道枋湖东二路55号  6楼 ,6楼 ,"118.150087,24.511449",11684
6.0,234673.0,厦门市湖里区禾山街道枋湖东二路55号 10楼 产科,10楼 产科,"118.150087,24.511449",11685
6.0,234674.0,厦门市湖里区禾山街道枋湖东二路55号  9楼 产科,9楼 产科,"118.150087,24.511449",11686
6.0,234675.0,厦门市湖里区禾山街道枋湖东二路55号  5楼 产科门诊,5楼 产科门诊,"118.150087,24.511449",11687
6.0,234676.0,厦门市湖里区禾山街道枋湖东二路55号  计划生育4楼,计划生育4楼,"118.150087,24.511449",11688
6.0,1048722.0,厦门市湖里区禾山街道枋湖东二路55号 4楼肛肠科,4楼肛肠科,"118.150087,24.511449",11689
6.0,1054898.0,厦门市湖里区兴隆路510-5号,厦门市惠益康医药有限公司,"118.122525,24.50886",11690
6.0,263859.0,厦门市湖里区枋湖路40号1#楼1跃2层05单元,燕来福（厦门闽泰健康药房有限公司）,"118.142217,24.513187",11691
6.0,263843.0,湖里区禾山街道穆厝社456号店面1042-1043单元,燕来福（厦门湖里景元中医门诊部）,"118.157359,24.509425",11692
6.0,262363.0,厦门市湖里区安兜社495号之二,厦门市驻泰药业有限公司（股份厦门）,"118.13555,24.525445",11693
6.0,262364.0,厦门市湖里区枋湖村林后社441-108号,厦门市湖里区泰古药店（股份厦门）,"118.132194,24.526927",11694
6.0,281132.0,9楼,仓库,"118.150179,24.511512",11695
6.0,263578.0,湖里区殿前街道嘉禾路616号,（燕来福）厦门湖里马垅医院,"118.118565,24.517705",11696
6.0,262397.0,湖里区金山街道金山西路121-4、121-5、121-6,厦门湖里清林门诊部（股份厦门）,"118.151947,24.503484",11697
6.0,263642.0,枋湖南路国家爱卫培训中心,（燕来福）厦门市湖里区禾山街道社区卫生服务中心,"121.98638,37.426795",11698
6.0,263822.0,湖里区禾山街道枋湖440号,燕来福（厦门湖里金莲中医内科诊所）,"118.159369,24.511892",11699
6.0,314940.0,16楼,特需病房,"118.140889,24.500645",11700
6.0,316517.0,总院 2楼,总院 物诊心电图室,"116.357292,40.089172",11701
6.0,336706.0,14楼胸外科,总院 胸外科,"116.716175,34.553234",11702
6.0,390783.0,13楼,内分泌科,"118.140889,24.500645",11703
6.0,397150.0,厦门市湖里区高崎北三路200号台湾水果销售集散中心203号店面,厦门夏商配送有限公司,"118.118781,24.541176",11704
6.0,396348.0,湖里区禾山街道安兜1号,厦门湖里秀枝西医妇科诊所（股份厦门）,"118.136134,24.522914",11705
6.0,395997.0,湖里区禾山街道坂上389号,厦门湖里学忠中医内科诊所（股份厦门）,"118.148191,24.521941",11706
6.0,395917.0,总院15楼,脑病科,"116.357292,40.089172",11707
6.0,395918.0,总院 中医特色诊疗部,总院 中医特色诊疗部,"119.55022,34.45009",11708
6.0,394826.0,厦门市湖里区林后79号,厦门市家和堂大药房有限公司,"118.135857,24.528053",11709
6.0,391380.0,湖里区禾山街道安兜社277号,厦门湖里百康门诊部（股份厦门）,"118.136089,24.522678",11710
6.0,397099.0,厦门市湖里区禾山街道枋湖东二路55号 7楼 人流室,7楼 人流室 ,"118.150087,24.511449",11711
6.0,397449.0,湖里区禾山街道安兜社277号（一、二层）店面,厦门湖里百康门诊部,"118.136089,24.522678",11712
6.0,391497.0,湖里区禾山街道穆厝社456号店面1042-1043单元,厦门湖里景元中医门诊部（股份厦门）,"118.157359,24.509425",11713
6.0,392416.0,厦门市湖里区马垅路15号,厦门市湖里区殿前街道社区卫生服务中心（马垅点）,"118.120726,24.51849",11714
6.0,396297.0,湖里区禾山街道林后社45号,厦门湖里红民西医内科诊所（股份厦门）,"118.13638,24.526835",11715
6.0,385908.0,湖里区禾山街道林后商业街441号1至3层,厦门湖里友爱门诊部（股份厦门）,"118.131729,24.527057",11716
6.0,396728.0,湖里区殿前街道港中路1740号4层401单元,厦门湖里晓春西医内科诊所（股份厦门）,"118.127067,24.548694",11717
6.0,397267.0,厦门市湖里区禾山街道枋湖东二路55号 5楼中医科,5楼 中医科,"118.150087,24.511449",11718
6.0,397433.0,厦门市湖里区禾山街道枋湖东二路55号 3楼儿保科,3楼 儿保科,"118.150087,24.511449",11719
6.0,394881.0,湖里区禾山街道围里村围里社安墩路567号之2,厦门湖里围里门诊部,"118.143089,24.52988",11720
6.0,393596.0,三楼,总院 麻醉科,"114.142303,34.242528",11721
6.0,396814.0,厦门市湖里区枋湖东路378号,厦门永济生医药有限公司枋湖东路分店,"118.154258,24.511294",11722
6.0,386293.0,厦门市湖里区尚忠社273-16,厦门市恒生仲景医药有限公司（股份厦门）,"118.148729,24.518787",11723
6.0,396555.0,厦门市湖里区祥岭路薛岭东里3号(2-6层)、4号楼,厦门京福肛肠医院（股份厦门）,"118.143308,24.504306",11724
6.0,395919.0,15楼,心血管,"116.357292,40.089172",11725
6.0,396441.0,湖里区禾山街道枋湖安兜社285号,厦门湖里健福门诊部(股份厦门）,"118.135353,24.522942",11726
6.0,395945.0,湖里区金山街道金山西里10号之26,厦门湖里跃华中西医结合诊所（股份厦门）,"118.155705,24.50124",11727
6.0,896747.0,厦门市湖里区禾山街道安兜社277号（一、二层）店面,百康门诊药房,"118.136089,24.522678",11728
6.0,706378.0,厦门市湖里区枋湖村安兜社342号一楼,厦门市延仁堂药业有限公司(股份厦门）,"118.133646,24.522548",11729
6.0,793506.0,枋湖南路185号,一楼仓库,"118.151023,24.51268",11730
6.0,936173.0,厦门市湖里区园山南路902-906号坐标文创园九楼,后埔分院供应室,"118.135943,24.507037",11731
6.0,682194.0,5楼  医务科,医务科,"109.639698,30.541808",11732
6.0,967173.0,福建省厦门市湖里区创新路2号228室,厦门昱柏贸易有限公司,"118.128249,24.515367",11733
6.0,885239.0,湖里区殿前街道翔云一路100号,（海峡两岸）元翔(厦门)国际航空港股份有限公司门诊部,"118.127527,24.530801",11734
6.0,611937.0,总院  医学影像科普放室,医学影像科普放室,"118.140889,24.500645",11735
6.0,682260.0,急救科,急救科,"110.240519,34.554056",11736
6.0,820264.0,厦门市湖里区枋湖东二里3号之15店面、16店面,厦门好孕健康大药房有限公司(股份厦门）,"118.151677,24.512395",11737
6.0,1035715.0,中国（福建）自由贸易试验区厦门片区嘉崎一里7号110单元,御宗堂(厦门)药业有限公司（股份厦门）,"118.116394,24.549406",11738
6.0,631150.0,湖里区禾山街道金湖路97号119之一,厦门湖里爱琴中医(综合)诊所(股份厦门）,"118.154987,24.510754",11739
6.0,507378.0,湖里区禾山街道金湖路112号117单元,厦门湖里铂齿口腔门诊部（股份厦门）,"118.144887,24.508642",11740
6.0,769546.0,厦门市湖里区园山南路902-906号，坐标文创园,后埔医院药房（股份厦门）,"118.135943,24.507037",11741
6.0,701473.0,湖里区禾山街道枋湖南路204号、206号一至二层、梧桐里五号101室一至三层,厦门湖里清雅口腔门诊部,"118.14695,24.511517",11742
6.0,553501.0,12楼,外四科,"116.290969,34.238285",11743
6.0,771380.0,湖里区江头街道祥岭路薛岭东里1-17号5号楼一楼113-115室,厦门温馨家园养老中心医务室（股份厦门）,"118.144006,24.504533",11744
6.0,700608.0,厦门市湖里区禾山街道枋湖东二路55号  6楼 ,6楼 ,"118.150087,24.511449",11745
6.0,700609.0,厦门市湖里区禾山街道枋湖东二路55号  计划生育4楼,计划生育4楼,"118.150087,24.511449",11746
6.0,789812.0,厦门市湖里区禾山街道枋湖东二路55号 4楼B超,4楼 B超,"118.150087,24.511449",11747
6.0,789813.0,厦门市湖里区禾山街道枋湖东二路55号 6楼妇科门诊,6楼 妇科门诊,"118.150087,24.511449",11748
6.0,568224.0,12楼,总院 肝外科,"116.290969,34.238285",11749
6.0,700837.0,湖里区禾山街道枋湖340号,（海峡两岸）厦门湖里和安门诊部,"118.159369,24.511892",11750
6.0,700838.0,湖里区禾山街道枋湖340号,（燕来福）厦门湖里和安门诊部,"118.159369,24.511892",11751
6.0,567615.0,厦门市湖里区枋湖东二里3号之15店面、16店面,厦门好孕健康大药房有限公司,"118.151677,24.512395",11752
6.0,700946.0,厦门市湖里区禾山街道枋湖东二路55号,海峡两岸（厦门市湖里区妇幼保健院),"118.150087,24.511449",11753
6.0,700947.0,厦门市湖里区禾山街道枋湖东二路55号,中药房（颗粒剂）,"118.150087,24.511449",11754
6.0,700948.0,厦门市湖里区禾山街道枋湖东二路55号,麻醉药品库,"118.150087,24.511449",11755
6.0,700949.0,厦门市湖里区禾山街道枋湖东二路55号,燕来福(厦门市湖里区妇幼保健院),"118.150087,24.511449",11756
6.0,700950.0,厦门市湖里区禾山街道枋湖东二路55号,非中标药品库,"118.150087,24.511449",11757
6.0,701073.0,仙岳路1739号总院门诊三层,总院ICU,"118.140663,24.500073",11758
6.0,701074.0,总院中药房,总院 燕来福（中医院）,"116.357292,40.089172",11759
6.0,701079.0,总院中药房,两岸公司（中医院）,"116.357292,40.089172",11760
6.0,701080.0,,马垄路,"114.722944,41.142976",11761
6.0,701081.0,枋湖南路国家爱卫培训中心,（燕来福）厦门市湖里区禾山街道社区卫生服务中心,"121.98638,37.426795",11762
6.0,701082.0,枋湖南路国家爱卫培训中心,(海峡两岸)厦门市湖里区禾山街道社区卫生服务中心,"121.98638,37.426795",11763
6.0,701083.0,湖里区板上路188号,围里板尚,"118.143914,24.527796",11764
6.0,447583.0,厦门市湖里区禾山街道枋湖东二路55号 计划生育5楼产后康复,计划生育5楼产后康复,"118.150087,24.511449",11765
6.0,507345.0,湖里区禾山街道坂上社区县后社558号之5店面,厦门湖里艳玲西医妇科诊所（股份厦门）,"118.155253,24.523298",11766
6.0,627202.0,厦门市湖里区禾山街道枋湖东二路55号 计划生育2楼人口学校,计划生育2楼人口学校,"118.150087,24.511449",11767
6.0,631230.0,厦门市湖里区围里社安墩路732号一楼之一,厦门市臻福记大药房有限公司(股份厦门）,"118.146863,24.531108",11768
6.0,763191.0,厦门市湖里区禾山街道枋湖东二路55号 8楼产房,8楼 产房 ,"118.150087,24.511449",11769
6.0,704548.0,厦门市湖里区禾山枋湖西一里32-101号,厦门鹤祥堂医药有限公司（股份厦门）,"118.140313,24.511314",11770
6.0,779006.0,湖里区禾山街道安兜6号,厦门湖里安兜医院,"118.136456,24.52061",11771
6.0,688527.0,湖里区金山街道金山西路121-4,厦门湖里清林门诊部有限公司,"118.157128,24.503481",11772
6.0,504821.0,厦门市湖里区禾山街道枋湖东二路55号 4楼检验科,4楼 检验科,"118.150087,24.511449",11773
6.0,448018.0,厦门市湖里区创新路2号第二层N210,厦门福源康医疗器械,"118.128249,24.515367",11774
6.0,617706.0,厦门市湖里区禾山街道枋湖东四里105单元(1连跃3层)、106单元二楼,厦门湖里韵生中医门诊部有限公司,"118.155044,24.515232",11775
6.0,545862.0,湖里区禾山街道县后社44号一、二、三层,厦门湖里阳光医院有限公司（股份厦门）,"118.155141,24.522992",11776
6.0,1048582.0,湖里区禾山街道坂上社389号,厦门湖里玉贵中西医结合诊所（股份厦门）,"118.148043,24.5221",11777
6.0,1150034.0,湖里区金山街道后坑西潘社283号,厦门湖里德增中医（综合）诊所（股份厦门）,"118.16068,24.503594",11778
6.0,1126582.0,厦门市湖里区枋湖南路163号201/202单元之一,厦门湖里冬日晟达中医门诊部,"118.149884,24.512414",11779
6.0,1103394.0,厦门市湖里区乌石浦164号,厦门普康医药有限公司(股份厦门）,"118.128375,24.509707",11780
6.0,1126808.0,厦门市湖里区湖里大道县后路口一号厂房店面之12,厦门市湖里区幼程药店（股份厦门）,"118.106674,24.512221",11781
6.0,1211009.0,13楼,肾病、风湿科,"118.140889,24.500645",11782
6.0,1150048.0,厦门市湖里区县后社346号一楼之三,厦门市湖里区叶旭堂药店（股份厦门）,"118.154016,24.523774",11783
6.0,1167484.0,总院7楼,总院 泌尿外科,"116.357292,40.089172",11784
6.0,1185170.0,湖里区禾山街道坂上362号,厦门湖里恒齿口腔门诊部(股份厦门）,"118.146564,24.523386",11785
6.0,1194464.0,湖里区禾山街道枋湖南路103号,厦门湖里加惠尔口腔门诊部（股份厦门）,"118.142668,24.511499",11786
6.0,1195842.0,厦门市湖里区禾山街道枋湖东二路55号 2楼 注射室,2楼 注射室,"118.150087,24.511449",11787
6.0,1216711.0,厦门市湖里区禾山街道枋湖东二路55号 一楼 婚检科,一楼 婚检科,"118.150087,24.511449",11788
6.0,1182722.0,厦门市湖里区禾山街道围里社46号,厦门湖里康庄门诊部(股份厦门),"118.14693,24.527427",11789
6.0,1194478.0,湖里区金山街道金山西里44号之6,厦门湖里光生口腔科诊所（股份厦门）,"118.156888,24.501222",11790
6.0,1182701.0,湖里区禾山街道枋湖西一里1号之3,厦门湖里聪敏口腔科诊所（股份厦门）,"118.140112,24.512478",11791
6.0,1152311.0,中国（福建）自由贸易试验区厦门片区高崎北路3151号C栋底层店面之一号,厦门市德瑜堂医药有限公司（股份厦门）,"118.120938,24.544865",11792
6.0,1126537.0,湖里区禾山街道枋湖南路163号201/202单元之一,厦门湖里冬日中医门诊部（股份厦门）,"118.149884,24.512414",11793
6.0,1205401.0,湖里区园山南路902-906号,厦门莲花医院（后埔院区）,"118.135787,24.507298",11794
6.0,1182903.0,厦门市湖里区枋湖东路368号,厦门湖里佑恩口腔门诊部（股份厦门）,"118.154313,24.510936",11795
6.0,1122638.0,厦门市湖里区县后社55号,厦门庶安堂药店有限公司（股份厦门）,"118.151498,24.525519",11796
6.0,1005343.0,湖里区江头街道乌石浦路45号,厦门湖里瑞祥西医内科诊所（股份厦门）,"118.129327,24.504229",11797
6.0,1477008.0,湖里区禾山街道围里社481号,厦门湖里光明西医内科诊所,"118.14577,24.5292",11798
6.0,1446707.0,湖里区江头街道禾山路535-4号店面,厦门湖里严勇西医内科诊所,"118.134076,24.505836",11799
6.0,1382812.0,厦门市湖里区枋湖东四里68号109单元,厦门市鸿源堂药业有限公司枋湖分公司,"118.155356,24.515105",11800
6.0,1509441.0,总院2楼,总院 物诊科脑电图室,"116.357292,40.089172",11801
6.0,1543768.0,湖里区殿前街道小东山老年公寓一楼,厦门湖里兴冬山中医门诊部,"118.127452,24.513516",11802
6.0,1429704.0,厦门市湖里区禾山街道枋湖东二路55号 4楼设备科,4楼 设备科,"118.150087,24.511449",11803
6.0,1527331.0,厦门市湖里区林后商业街441号，二楼,友爱门诊部,"118.131729,24.527057",11804
6.0,1637307.0,湖里区江头街道祥岭路219号、祥岭路237号，薛岭东里1号2楼、3楼,厦门湖里一草堂医院有限公司,"118.14331,24.504307",11805
6.0,1540483.0,湖里区禾山街道枋湖穆厝社201号一楼,厦门湖里世琳西医妇科诊所,"118.157014,24.509287",11806
6.0,1246780.0,湖里区禾山街道林后266号,厦门湖里剑勇诊所（股份厦门）,"118.135857,24.528053",11807
6.0,1416344.0,总院二楼外科门诊附近,静疗门诊,"116.357292,40.089172",11808
6.0,1367208.0,湖里区乌石浦路182号,厦门湖里天成口腔门诊部（股份厦门）,"118.130584,24.503782",11809
6.0,1408940.0,厦门市湖里区穆厝社120-106号,厦门晟泰堂药业有限公司,"118.157359,24.509425",11810
6.0,1290276.0,厦门市湖里区禾山街道枋湖东二路55号  6楼 外科,6楼 外科,"118.150087,24.511449",11811
6.0,1575848.0,厦门市湖里区江头街道祥岭路283号店面及二层,厦门湖里钟宅门诊部,"118.144701,24.503558",11812
6.0,1310575.0,厦门市湖里区园山南路902-906号坐标文创园九楼,后埔总务,"118.135943,24.507037",11813
6.0,1737832.0,湖里区禾山街道县后社92号之二店面,厦门湖里远国西医内科诊所,"118.15247,24.524998",11814
6.0,1471712.0,湖里区殿前街道新丰路1号、兴隆路709号202室,厦门湖里科技园门诊部,"118.125566,24.51076",11815
6.0,1488899.0,湖里区禾山街道梧桐西路97号103店面,厦门湖里王拥中医（综合）诊所,"118.143155,24.511815",11816
6.0,1635553.0,湖里区江头街道祥岭路219号、祥岭路237号、薛岭东里1号2楼、3楼,厦门湖里一草堂门诊部（股份厦门）,"118.14331,24.504307",11817
6.0,1476948.0,湖里区禾山街道围里社区588号,厦门湖里进生西医内科诊所,"118.146973,24.53019",11818
6.0,1923617.0,厦门市湖里区枋湖东二路59号疾控大楼818室,疾控大楼818室,"118.149845,24.511445",11819
6.0,1913749.0,湖里区禾山街道穆厝路7号131单元,厦门湖里青松西医内科诊所,"118.160339,24.51365",11820
6.0,2149968.0,厦门市湖里区枋湖安兜社7号1层,厦门洪福堂药业有限公司,"118.136616,24.520526",11821
6.0,2157706.0,湖里区禾山街道钟宅社7032号,厦门湖里君华西医内科诊所,"118.16558,24.525053",11822
6.0,1976734.0,医护人员通道，食堂后门左手边小路过去,发热观察科,"118.140889,24.500645",11823
6.0,2073475.0,湖里区金山街道枋湖东路167号中心一楼,厦门象屿慈爱老年养护中心医务室,"118.152945,24.50236",11824
6.0,2088692.0,湖里区禾山街道梧桐西路97号103店面,厦门湖里王拥中医（综合）诊所,"118.143155,24.511815",11825
6.0,2107590.0,3楼,总院 心内科导管室,"118.140889,24.500645",11826
6.0,2084858.0,湖里区禾山街道金湖路114号之112店面,厦门湖里卢金榜口腔诊所,"118.146639,24.508835",11827
6.0,2207619.0,总院10楼，与骨二科同一病区,总院 介入治疗科,"116.357292,40.089172",11828
6.0,2206036.0,厦门市湖里区祥店二路6号,厦门鹭燕大药房有限公司祥店二路分店,"118.144056,24.499588",11829
6.0,2206414.0,厦门市湖里区禾山街道穆厝社368号.,厦门湖里鸿溪中西医结合诊所,"118.155471,24.51029",11830
6.0,1910152.0,中医院门诊二楼外科乳腺门诊（扶梯二楼）,外科乳腺门诊,"120.166747,30.254394",11831
6.0,2206042.0,行政楼2楼,护理部,"104.233345,23.363651",11832
6.0,1754561.0,湖里区江头街道祥店里182号201、202,厦门湖里振怀口腔门诊部,"118.143593,24.500979",11833
6.0,2034928.0,总院二楼,热敏灸,"116.357292,40.089172",11834
6.0,1908423.0,湖里区江头街道园山南路902号之107.201.202,厦门湖里永济生中医门诊部,"118.136054,24.50708",11835
6.0,2205961.0,厦门市湖里区祥店二路14号,国药控股福建有限公司厦门祥店药房（股份厦门）,"118.143997,24.499795",11836
6.0,2207823.0,总院14楼,总院 胸外血管科,"116.357292,40.089172",11837
6.0,2207982.0,湖里区禾山街道围里社756-101号,厦门湖里永源口腔科诊所,"118.145269,24.528837",11838
6.0,2208100.0,湖里区禾山街道枋湖东路703号B栋310室,厦门湖里王滔滔中医诊所,"118.154601,24.508635",11839
6.0,2208358.0,福建省厦门市湖里区金山街道金山小区金山西里80号,厦门市金山小学卫生站,"118.158711,24.501867",11840
6.0,2208439.0,厦门市湖里区禾山街道金湖路书香佳缘沿街97-121号之一,厦门湖里李南海中医（综合）诊所,"118.154913,24.511814",11841
6.0,2207275.0,湖里区兴隆路453号,厦门光亮骨科医院,"118.118108,24.507297",11842
6.0,2207984.0,湖里区禾山街道围里社12-102号,厦门湖里黄丽红口腔诊所,"118.145269,24.528837",11843
6.0,2208826.0,二楼,胸外门诊,"113.122443,23.037171",11844
6.0,2206194.0,湖里区禾山街道钟宅西二里3号301单元,厦门湖里登特口腔门诊部,"118.163495,24.519746",11845
6.0,2208041.0,湖里区禾山街道枋湖东二路59号，湖里区疾控中心，3号楼八楼805。,疾控大楼805,"118.149845,24.511445",11846
6.0,1952378.0,厦门市湖里区枋湖东二路59号疾控大楼812室,疾控大厦812室,"118.149845,24.511445",11847
